gene	mean_diff	cv_FXS_zscore
LRRD1	-0.998841667	-1.203062598
LRRFIP1	-22.985275	-0.143161145
LRRFIP2	1.471176667	0.355726559
LRRIQ1	3.514709167	1.033799501
LRRIQ3	-1.5796	-0.989841948
LRRK1	-1.068249167	0.102475403
LRRK2	1.465391667	-0.995969085
LRRN1	-4.822792083	2.127716053
LRRN2	-9.854993333	0.195744275
LRRN3	3.259298333	-0.418136631
LRRN4	-1.575358333	-0.297546082
LRRN4CL	0.126219167	0.879927882
LRRTM1	0.318483333	-0.629506576
LRRTM2	11.14727417	0.962593775
LRRTM3	4.936475	-0.983351774
LRRTM4	2.27215	-1.133918946
LRSAM1	-0.8502325	0.435932427
LRWD1	-2.399074167	-1.261584902
LSAMP	-8.995133333	-1.303515803
LSG1	-1.818308333	-0.325525861
LSM1	1.324088333	-1.620285634
LSM10	4.968033333	-0.427540979
LSM11	2.7226275	1.051805564
LSM12	-4.941431667	-0.68138931
LSM14A	4.611783333	-1.050280469
LSM14B	-6.792769167	1.117587966
LSM2	2.660084167	0.611723793
LSM3	-1.370675	-0.69198562
LSM4	-3.247755	0.635862324
LSM5	4.746529167	0.290580043
LSM6	-1.793371667	0.599232876
LSM7	-4.501198333	0.059443138
LSM8	-1.361891667	-0.49447254
LSMEM1	8.856366667	-0.485887668
LSMEM2	-7.679591667	-0.685296617
LSR	-7.902063333	1.125523676
LSS	0.276158333	-1.125411079
LTA4H	0.211834167	0.450318679
LTB4R	-5.013708333	-0.10660844
LTB4R2	-5.132841667	0.271501312
LTBP1	0.258983333	0.010034406
LTBP2	3.957426667	0.485049444
LTBP3	-1.03631	1.933660245
LTBP4	-1.736258333	2.517474106
LTBR	-6.560333333	0.932823788
LTN1	1.238658333	-0.495233565
LTO1	-2.899873333	-0.298642832
LTV1	-7.631408333	-1.317544423
LUC7L	-12.07205833	0.823594895
LUC7L2	-5.927345833	0.718335395
LUC7L3	2.342366667	-0.716806416
LUM	3.86525	-0.68910228
LURAP1	2.072941667	-0.506527305
LUZP1	1.9721	-0.302441733
LUZP2	3.873093333	0.130028552
LXN	5.895875833	1.449794544
LY6E	-11.40317833	0.440012826
LY6G5B	-1.033091667	0.03656707
LY6G5C	-13.74498	0.68888526
LY6H	-42.10153333	-0.435344775
LY9	1.582625	-1.230213409
LYAR	2.761441667	0.248046681
LYG1	1.887533333	-0.355874761
LYG2	0.563533333	-1.064492148
LYL1	-0.365328333	1.517312257
LYN	-1.837498333	-0.946693048
LYNX1	-50.78960833	1.007931612
LYPD1	-2.24034	-0.165275378
LYPD5	-12.85158333	-0.174716559
LYPD6	1.191333333	-0.771860266
LYPLA1	11.1168	-1.452436218
LYPLA2	-1.123033333	-0.981162571
LYPLAL1	1.14655	-1.049936114
LYRM1	-0.763651667	-1.034510984
LYRM2	1.9781175	0.415751452
LYRM4	-2.51123	0.260166209
LYRM7	6.059466667	-0.243219006
LYRM9	-23.47928	0.593688385
LYSMD1	-0.7153725	-0.718109273
LYSMD3	3.283484167	0.262195761
LYSMD4	-12.187725	-0.996618959
LYST	16.2829	-1.162974175
LZIC	0.125933333	-0.096961511
LZTFL1	-0.47848	1.081519128
LZTR1	-0.3927975	-0.514920715
LZTS1	-1.5089675	0.949768965
LZTS2	-3.352251667	0.663893189
LZTS3	-1.064753333	-1.210414461
M1AP	-0.3229825	0.337048865
M6PR	-0.300574167	-0.44167327
MAB21L1	0.482465	-0.387492023
MAB21L2	4.109464167	0.493775212
MAB21L3	1.361258333	-0.92206878
MACC1	-2.473466667	-0.192814084
MACF1	-6.311708333	-0.541531362
MACIR	2.089296667	0.946890537
MACO1	4.653968333	-0.679578666
MACROD1	4.275829167	2.388571604
MACROD2	-9.137183333	-0.57100399
MACROH2A1	-4.069683333	-0.316962498
MACROH2A2	4.488926667	-0.892906324
MAD1L1	-5.450571667	0.260696749
MAD2L1	-3.096053333	1.335876262
MAD2L1BP	-6.69006	0.127207739
MAD2L2	-3.684638333	0.88104967
MADD	-0.722779167	0.845619771
MAEA	4.028441667	-0.765016123
MAEL	3.311866667	-0.759705368
MAF	5.53398	1.654335286
MAF1	-0.981945833	0.362805532
MAFA	-16.32616667	1.428687805
MAFB	-2.829066667	-0.902235082
MAFF	-6.117966667	-0.3779229
MAFG	-0.384455	2.730583047
MAFK	-1.966654167	2.2929102
MAGEA10	-1.873583333	-1.000587842
MAGEB10	0.005766667	-0.54241123
MAGED1	-5.692754167	0.942060234
MAGED2	-1.473053333	0.474384241
MAGED4	-1.895654167	-1.188469822
MAGED4B	4.276764167	-0.997980177
MAGEE1	5.524866667	-0.618402014
MAGEF1	1.42885	0.139166435
MAGEH1	-61.62915	-1.441185079
MAGEL2	-85.0131	1.648032386
MAGI1	-11.97965833	-0.479303139
MAGI2	1.006666667	-0.077412926
MAGI3	-1.785614167	-0.367780105
MAGIX	-2.651581667	1.547533123
MAGOH	1.167625	0.809385836
MAGOHB	2.36534	-0.862563127
MAGT1	11.54766667	-1.240432421
MAIP1	-1.298256667	0.812828417
MAK	5.248395833	0.418643811
MAK16	-2.6595	-0.950180096
MAL2	-1.107175	0.660742434
MALL	-0.926258333	-1.202656243
MALRD1	0.776225	-0.096290787
MALSU1	-7.562291667	0.165149145
MALT1	-0.522475	-1.157253824
MAMDC2	-3.38515	0.607953515
MAMDC4	1.170015	1.222500953
MAML1	2.553691667	-0.039210277
MAML2	3.303858333	0.416172332
MAML3	1.088883333	0.161187018
MAMSTR	-7.6672	0.534266472
MAN1A1	-9.161641667	-0.846372196
MAN1A2	-6.043691667	-0.492993082
MAN1B1	9.365171667	-0.224489806
MAN1C1	5.254716667	-1.055903454
MAN2A1	-8.155833333	-0.359003725
MAN2A2	2.148729167	0.024782329
MAN2B1	-17.45403333	-0.852672926
MAN2B2	-18.02925833	-0.135206337
MAN2C1	-0.370103333	-0.124457932
MANBA	0.6190675	0.396099261
MANBAL	-9.326783333	-0.812566431
MANEA	14.48528333	-0.401158784
MANEAL	-5.54	-0.433459118
MANF	-36.5495	-0.175821085
MANSC1	-0.659333333	-0.014139251
MAOA	0.938143333	-0.460421075
MAOB	-2.42595	-1.61328929
MAP10	14.88754167	-0.232497913
MAP1A	-41.957025	-0.052758816
MAP1B	0.294158333	0.586698732
MAP1LC3A	-2.577478333	-0.125753989
MAP1LC3B	-2.917425	-0.397718112
MAP1LC3B2	-23.71209167	-0.618545433
MAP1LC3C	-5.816441667	0.145021357
MAP1S	0.004294167	-0.447627137
MAP2	4.912716667	-0.943627745
MAP2K1	-6.857108333	-0.373787247
MAP2K2	-2.996483333	1.668732858
MAP2K3	6.035808333	0.48125542
MAP2K4	5.10215	-0.007098926
MAP2K5	1.0901325	-0.067251826
MAP2K6	-4.92085	-1.352034195
MAP2K7	0.167478333	1.447392073
MAP3K1	-3.5070775	-0.159731753
MAP3K10	-4.4260125	-0.036518898
MAP3K11	-8.0047725	0.83352667
MAP3K12	-3.832591667	0.110289589
MAP3K13	-1.43495	-0.875214737
MAP3K14	1.0912475	1.608385046
MAP3K15	-8.841308333	0.599520623
MAP3K2	3.980903333	0.207275637
MAP3K20	2.672	-0.075570568
MAP3K21	-8.881191667	0.424594493
MAP3K3	1.295825	-0.07711928
MAP3K4	-1.840883333	-1.012207181
MAP3K5	11.82034167	0.728395636
MAP3K6	-10.33662083	0.716463476
MAP3K7	1.967238333	0.057334701
MAP3K7CL	-6.053816667	-1.442464071
MAP3K8	-1.445146667	-0.08636196
MAP3K9	8.616541667	-0.316381425
MAP4	-3.011440833	-0.3831242
MAP4K1	0.259425	-0.128938204
MAP4K2	-2.188836667	1.181151782
MAP4K3	-3.589558333	-1.280567694
MAP4K4	2.328191667	0.306795911
MAP4K5	0.348783333	-1.374144108
MAP6	1.585791667	-0.571502501
MAP6D1	-8.323483333	-0.100497536
MAP7	-4.702066667	-0.054731264
MAP7D1	-2.137864167	2.474440864
MAP7D2	3.545708333	-1.026313963
MAP7D3	-1.911884167	-0.053057876
MAP9	-6.952608333	-0.49040777
MAPK1	-2.07205	-0.762106938
MAPK10	1.548366667	-1.07197983
MAPK11	-19.70794167	1.884694701
MAPK12	-1.9162075	0.57212127
MAPK13	-0.951870833	-0.355611432
MAPK14	4.968575	-0.468017047
MAPK15	-15.50365583	0.743618814
MAPK1IP1L	-2.48135	-0.620747726
MAPK3	-6.579203333	-1.027129155
MAPK4	-19.73426667	0.298883858
MAPK6	16.34840833	-0.564952434
MAPK7	-3.671448333	0.282524044
MAPK8	1.57415	-0.597897214
MAPK8IP1	1.8434975	-0.132477387
MAPK8IP2	-9.2652675	1.790711648
MAPK8IP3	-6.215316667	1.508934667
MAPK9	-4.998725	0.212358211
MAPKAP1	-0.233285833	-0.695147733
MAPKAPK2	0.173755833	0.684160692
MAPKAPK3	-6.149529167	0.805231863
MAPKAPK5	-21.594025	-0.095865421
MAPKBP1	0.818359167	0.9843367
MAPRE1	2.659225	-0.289869206
MAPRE2	-4.663091667	0.202401845
MAPRE3	-0.640633333	-0.763115221
MAPT	-7.397025	1.013371098
MARCHF1	-0.0825475	0.087183245
MARCHF10	-12.71505833	-0.569150655
MARCHF2	-1.4548	-1.281300647
MARCHF3	-0.144858333	-0.405690729
MARCHF4	-3.56695	0.515678844
MARCHF5	0.047545	0.00525231
MARCHF6	5.116816667	-0.501057268
MARCHF7	-2.246633333	-1.234214801
MARCHF8	-1.7685275	1.852569841
MARCHF9	-9.107559167	0.346643871
MARCKS	-16.53747833	0.209988595
MARCKSL1	-1.920556667	0.311217935
MARF1	-2.033325833	-0.38620889
MARK1	-3.007741667	0.615409724
MARK2	-4.1349625	0.510019501
MARK3	-6.22235	-0.172828611
MARK4	0.912066667	-0.684793667
MARS1	-6.727433333	-0.546078048
MARS2	0.952255833	-0.613241958
MARVELD1	-8.603763333	0.773238526
MARVELD2	-7.355075	-1.145104086
MARVELD3	-0.419083333	-0.222189139
MAS1	-16.089775	-0.727971424
MASP1	-5.712195833	-0.535815948
MASP2	-8.377641667	-1.589737292
MAST1	-0.1532725	0.394245542
MAST2	-6.759533333	-0.919389894
MAST3	-3.324058333	-0.498161582
MAST4	-4.89015	-1.098954436
MASTL	-1.393816667	0.176416636
MAT2A	-5.184529167	0.672596065
MAT2B	-0.325548333	-1.4200208
MATK	-37.89666667	-0.275528788
MATN2	1.992508333	-0.493267812
MATN3	3.2825025	0.509889506
MATR3	2.849516667	-0.375873806
MAU2	0.046546667	-0.103436518
MAVS	-4.695216667	-0.429907741
MAX	0.37306	-0.149621125
MAZ	-5.576180917	1.363123428
MB21D2	-1.025565	1.411721662
MBD1	0.817941667	0.016159813
MBD2	1.204783333	-0.692408804
MBD3	-1.488149167	0.565361932
MBD4	-2.681735833	0.753441638
MBD5	4.210965	0.93860191
MBD6	2.911465833	0.074136749
MBIP	-8.52405	-0.12737943
MBLAC1	-7.394319167	0.612447446
MBLAC2	-2.3461	-1.331946066
MBNL1	-1.725895833	0.774155812
MBNL2	-5.531841667	-0.502571026
MBNL3	4.612570833	0.817573885
MBOAT1	5.313141667	-0.621835197
MBOAT2	8.068255	-1.427172301
MBOAT7	2.107258333	0.301326336
MBP	-3.293283333	-0.604161454
MBTD1	0.296491667	0.580183271
MBTPS1	-5.07222	-0.565313703
MBTPS2	3.718675	-0.771212127
MC1R	-4.135529167	0.911264
MCAM	-0.074220833	0.813342455
MCAT	-0.81495	-0.708696923
MCC	6.001158333	-0.628893895
MCCC1	3.194475	-1.167253476
MCCC2	0.494166667	-1.550581403
MCEE	3.57925	-0.986255757
MCF2L	-24.36553333	-1.345408762
MCF2L2	-2.86685	-0.814299264
MCFD2	-0.383668333	0.529590176
MCHR1	-0.6713	0.359862937
MCL1	-8.69445	0.70811772
MCM10	-2.895966667	-1.127770213
MCM2	-10.55040333	0.511302091
MCM3	3.483816667	-0.110848792
MCM3AP	-24.10233333	-0.721438141
MCM4	1.680608333	-0.403416962
MCM5	0.358541667	-0.631963623
MCM6	2.2332	-0.63106878
MCM7	-6.216663333	2.059529319
MCM8	3.218784167	0.931121907
MCM9	-5.831958333	-1.546054178
MCMBP	0.515066667	-0.505382312
MCMDC2	5.662333333	-1.064891865
MCOLN1	-0.7149675	1.039538194
MCOLN2	2.872416667	-0.217607924
MCOLN3	3.817716667	0.35788735
MCPH1	-3.111705833	0.231735391
MCRIP1	-2.659461667	-0.324488421
MCRIP2	-2.1646175	0.27804588
MCRS1	1.291725	-0.515590824
MCTP1	1.055083333	1.202598708
MCTP2	3.163958333	0.100352077
MCTS1	1.678031667	1.164364607
MCTS2	-2.080931667	0.088229299
MCU	7.228808333	-0.469830501
MCUB	9.715108333	-1.19379875
MCUR1	-12.521575	-0.488309492
MDC1	1.647935	0.687014106
MDFI	-6.2818275	0.239286721
MDFIC	-2.75135	-0.90717908
MDGA1	-2.879795	-1.38782544
MDGA2	12.01545	-1.201230208
MDH1	1.8789425	1.439501039
MDH1B	2.152516667	-0.775664174
MDH2	-1.75565	0.351486841
MDK	-8.0875375	1.452256681
MDM1	15.57645	-0.579707077
MDM2	-4.518841667	-0.629608046
MDM4	9.649041667	-0.333768822
MDN1	-0.183770833	0.372890359
MDP1	0.453408333	0.66125591
ME1	4.640168333	0.084199865
ME2	18.04414167	-0.415272066
ME3	-6.338458333	-0.651007847
MEA1	-1.968165	-1.243608029
MEAF6	5.136495	0.233943875
MEAK7	-12.05985	-0.504606291
MECOM	0.4437425	0.55726599
MECP2	0.9625775	-0.144987352
MECR	-8.362758333	-0.457515806
MED1	1.51335	-1.110435968
MED10	-2.49635	-0.436216619
MED11	-11.31338333	0.921248706
MED12	-5.294315833	-0.617001885
MED12L	-5.211766667	0.053246194
MED13	-4.259983333	0.253041128
MED13L	6.528470833	1.301782612
MED14	-2.191885833	0.2454494
MED15	1.318904167	0.237863337
MED16	-9.552005833	0.389900296
MED17	2.440736667	0.61235132
MED18	4.746644167	0.243006364
MED19	4.94739	0.13791598
MED20	2.273053333	0.625338967
MED21	-0.963891667	-0.118539615
MED22	-0.670073333	0.850235101
MED23	4.135208333	-0.284088452
MED24	-2.772508333	0.368457094
MED25	-1.070325833	0.511021496
MED26	-1.031196667	-1.024503884
MED27	1.934241667	-0.82691991
MED28	2.840328333	1.104001884
MED29	-6.984989167	-0.197964814
MED30	-0.155908333	-0.223694787
MED31	1.713055833	0.582527369
MED4	-3.563	-0.051406096
MED6	8.878991667	1.030484229
MED7	-7.345041667	-0.10357868
MED8	-2.38265	0.457144162
MED9	0.50795	-0.633229314
MEF2A	16.57119167	-0.735461022
MEF2B	2.09724	0.381464899
MEF2C	4.733316667	0.248805898
MEF2D	0.637214167	1.08815132
MEFV	-65.818925	0.795835189
MEGF10	-5.424508333	-1.482547525
MEGF11	0.300206667	0.675551528
MEGF6	-39.448	-0.28487138
MEGF8	2.169454167	2.254411428
MEGF9	4.0072	-0.895499968
MEI1	-0.059441667	-1.231979489
MEI4	2.388841667	-0.776434581
MEIG1	-2.824533333	-0.769244436
MEIOB	-1.1516325	-0.063075443
MEIOC	-0.141208333	0.438404562
MEIS1	-1.556809167	1.960114121
MEIS2	3.473515833	0.205336205
MEIS3	-10.64041167	0.753210249
MELK	4.153166667	-1.161273293
MELTF	-7.6419125	1.017984224
MEMO1	0.598191667	-0.701684291
MEN1	-9.846124167	-0.025194037
MEPCE	-11.30729167	-0.833295607
MERTK	-3.660425	0.367222661
MESD	5.5115775	1.044549247
MEST	4.8766	-1.348229604
MET	3.135668333	0.140819206
METAP1	10.07340833	-0.77156011
METAP1D	-2.614075	0.162680821
METAP2	3.238316667	0.279615654
METRN	-2.0450875	3.411309031
METRNL	-4.822350833	2.181677434
METTL1	0.6550825	1.415907126
METTL13	0.170700833	-0.701690449
METTL14	-0.836691667	-0.706928014
METTL15	0.719759167	-0.103520804
METTL16	-5.127565833	-0.066968668
METTL17	-1.309666667	-1.204404884
METTL18	0.238258333	-0.860944679
METTL21A	-0.68855	-1.07794398
METTL22	-11.98695	-0.573540342
METTL23	-0.479124167	-0.138731268
METTL24	1.111475	-0.583425195
METTL25	-14.6730825	0.466089882
METTL25B	2.150318333	-0.102461374
METTL26	-4.575648333	2.16121978
METTL27	-8.8334	0.00092192
METTL2A	-8.208891667	-0.326643401
METTL2B	2.671830833	0.764498123
METTL3	-7.345083333	-0.728816105
METTL4	-0.665275	0.177210554
METTL5	-19.929125	-0.344838298
METTL6	6.5841	0.996648134
METTL8	1.400841667	-1.451042858
METTL9	4.2443475	0.878058852
MEX3A	-0.92746	0.594004267
MEX3B	0.600748333	-1.151998035
MEX3C	-3.492825	0.305800643
MEX3D	-16.615325	-0.951590914
MFAP1	0.9058	-0.654612598
MFAP2	-3.846496667	0.409955904
MFAP3	2.254243333	1.352904985
MFAP3L	14.585125	-0.676461968
MFAP4	-0.390658333	0.310023476
MFAP5	4.3509	-0.113561485
MFF	13.10285833	-0.734514492
MFGE8	-7.306173333	1.104447877
MFHAS1	-8.960058333	-1.173583522
MFN1	-2.674089167	0.611788878
MFN2	-3.866460833	1.380064005
MFNG	-11.2555775	0.047197621
MFSD1	4.377535	0.069439378
MFSD10	-5.491265	0.963061983
MFSD11	-1.344358333	-0.400249331
MFSD12	-0.72131	-0.211162333
MFSD13A	-1.365866667	-0.988747176
MFSD14A	8.217758333	-0.045949734
MFSD14B	5.506075	-0.654893833
MFSD2A	-3.102675	-0.115660537
MFSD2B	1.356751667	-1.122573755
MFSD3	-4.1995125	1.94415761
MFSD4A	-9.061941667	-0.39830127
MFSD4B	0.087533333	-0.972104722
MFSD5	-2.367233333	-0.413118312
MFSD6	3.458633333	-0.172973411
MFSD8	-1.498975	0.302662187
MFSD9	3.93911	-1.08055706
MGA	8.084083333	-0.988842428
MGAM	3.7095	-1.142433975
MGAT1	2.328225	-0.067738483
MGAT2	-0.870016667	0.30565379
MGAT3	-2.8695725	0.468006547
MGAT4A	2.942325	-1.052565714
MGAT4B	0.7130125	1.41117017
MGAT5	1.737178333	0.763988505
MGAT5B	-6.14425	0.395200894
MGLL	-3.808433333	0.496461264
MGME1	-0.351231667	-0.016994123
MGMT	5.0669	0.66161654
MGP	-0.989808333	-0.994647083
MGRN1	7.784633333	-0.400180914
MGST1	-4.61684	0.208608126
MGST2	-1.396175	-0.270783897
MGST3	-2.674303333	1.029521424
MIA2	-1.606516667	-1.211691356
MIA3	0.798051667	0.972707768
MIB1	2.607341667	-1.142933989
MIB2	-2.313808333	0.311744352
MICA	5.263525	-0.651418702
MICAL1	-2.349803333	1.081412058
MICAL2	4.360815833	0.442217068
MICAL3	-4.299605	0.416141399
MICALL1	-1.5150125	-0.311631265
MICALL2	2.72628	0.466627626
MICOS10	1.160786667	-1.2984479
MICOS13	-5.898396667	1.817575148
MICU1	-1.672983333	-1.107704344
MICU2	10.08546667	-0.979945007
MICU3	-26.78038333	-1.074838436
MID1	-5.450608333	-0.16204324
MID1IP1	1.799390833	1.168958072
MID2	-12.00043167	0.879320109
MIDEAS	-5.0144675	1.422962099
MIDN	-5.412865833	2.999948621
MIEF1	0.720710833	1.36599875
MIEF2	-5.60027	0.61322302
MIEN1	2.827994167	0.08950622
MIER1	3.743461667	0.076592634
MIER2	-3.003534167	-0.145511811
MIER3	34.64851667	-1.128115116
MIF	-14.03195833	-0.656556062
MIF4GD	-1.532021667	0.241603412
MIGA1	-8.2599	-0.766279785
MIGA2	-2.4590875	0.432933854
MIIP	-9.13	0.717871097
MINAR1	-0.580034167	0.318455015
MINDY1	-2.6376275	1.222041392
MINDY2	-6.3915675	-1.215122485
MINDY3	-6.788058333	-0.042136367
MINDY4	4.18635	0.28796523
MINK1	-0.635783333	-0.936571048
MINPP1	4.589989167	0.332359669
MIOS	-10.442475	-0.669494374
MIOX	-0.629108333	-0.962780618
MIP	-19.022925	-0.470651501
MIPEP	9.506333333	-0.479112019
MIPOL1	-0.45525	-0.824092102
MIS12	-9.18255	-0.100763581
MIS18A	-0.6330475	0.559619409
MIS18BP1	1.079208333	-1.507123349
MISP3	-9.24864	2.922162977
MITD1	11.95891833	0.181411694
MITF	4.284941667	-0.646060211
MIX23	1.509115	-0.94548514
MIXL1	-1.076760833	-0.425248859
MKI67	-11.06964167	0.009916094
MKKS	0.574833333	0.01421199
MKLN1	9.801333333	0.231011244
MKNK1	-8.048	-0.477146484
MKNK2	-10.92616667	0.613464246
MKRN1	-1.336733333	0.438128544
MKRN2	-5.9939	-0.155102441
MKRN2OS	-1.4925	-0.428675593
MKRN3	-71.80016667	0.042123642
MKS1	2.2156275	2.421732209
MLANA	-5.369091667	-0.658374654
MLEC	-1.377241667	0.374248323
MLF1	4.147408333	-0.071359695
MLF2	-6.8353325	-0.837253667
MLH1	1.947291667	0.234835911
MLH3	1.527513333	1.397031152
MLKL	-0.665125	-0.456107565
MLLT1	-6.6139375	1.679915921
MLLT10	-5.634025	-0.739474917
MLLT11	0.907516667	-0.007282291
MLLT3	3.882908333	0.160226943
MLLT6	-1.031105833	0.183715937
MLPH	-24.02474167	-0.890185033
MLST8	-0.24471	1.596902283
MLX	-8.3044375	1.068146611
MLXIP	-0.8084	0.164383184
MLXIPL	-4.909613333	0.964255569
MLYCD	3.117275	-0.694302725
MMAA	-15.56841667	-0.455663532
MMAB	-5.540083333	0.380067725
MMACHC	-1.437973333	0.869497596
MMADHC	0.996058333	1.029486069
MMD	8.802575	0.054970882
MME	-5.740033333	-0.404011244
MMGT1	-0.760006667	1.057245039
MMP11	1.604375	1.509188596
MMP14	-9.655045	0.681314453
MMP15	1.695750833	-0.492896716
MMP16	7.729703333	0.070680814
MMP17	-3.905129167	1.04219416
MMP19	-7.082516667	-0.899964256
MMP2	7.561445	0.367172075
MMP21	-2.2303	0.501910769
MMP23B	-11.59774417	1.397636897
MMP24	-3.645241667	-0.392543647
MMP24OS	-8.608056667	0.233008103
MMP25	-6.935883333	0.741908396
MMRN1	-15.7378	-0.678009856
MMRN2	1.6012	-0.210474647
MMS19	-0.882166667	-0.089233872
MMS22L	2.534825	0.230822084
MMUT	-2.517225	0.237909591
MN1	-10.72222583	1.502766641
MNAT1	12.54940833	-0.582299777
MND1	2.347883333	-0.227536135
MNS1	5.751566667	-0.38629236
MNT	1.218030833	-0.912688743
MOAP1	7.701593333	1.029407146
MOB1A	2.481779167	0.602498248
MOB1B	4.874233333	0.186915347
MOB2	0.863351667	0.465007866
MOB3A	1.899841667	0.689384152
MOB3B	-23.16575	-0.470674106
MOB3C	-2.059433333	0.222363037
MOB4	25.3393	-0.375068071
MOBP	-6.999233333	-1.407638954
MOCOS	-2.129925	-0.579195847
MOCS1	2.6807675	0.299840898
MOCS2	3.271133333	0.32454122
MOCS3	2.6839	0.17257746
MOGAT3	-1.5442	0.432064376
MOGS	-2.607684167	0.73658136
MOK	-4.012816667	-0.491869611
MON1A	0.041324167	1.12182715
MON1B	-3.50655	0.304384261
MON2	-2.233041667	-0.735441115
MORC2	1.147955833	0.44268141
MORC3	-3.87565	-0.693280904
MORC4	4.515995	-0.735696136
MORF4L1	-0.970471667	-1.548687152
MORF4L2	6.73803	-1.195538487
MORN1	-10.42451583	0.615556366
MORN2	3.198613333	0.019859862
MORN3	-0.815991667	-0.335569774
MORN4	4.957258333	0.059853041
MOSMO	-3.029893333	0.7381614
MOSPD1	0.336416667	-0.595439718
MOSPD2	-1.546316667	-0.853131004
MOSPD3	2.758631667	0.296578726
MOV10	-15.47645833	-0.607369208
MOXD1	12.29895	-1.165858835
MPC1	-3.834536667	-0.201189384
MPC2	-10.346895	-0.062865455
MPDU1	-22.18902083	0.933260948
MPDZ	5.148336667	0.154093203
MPEG1	-0.055841667	-0.411263397
MPG	-3.45595	-0.425082968
MPHOSPH10	-0.9043	0.09215448
MPHOSPH6	-14.19538333	-1.245412297
MPHOSPH8	-1.169891667	-0.596505294
MPHOSPH9	4.688333333	0.584316636
MPI	-6.249008333	0.037345146
MPIG6B	-2.513828333	0.0427699
MPL	-4.227	-0.092466584
MPLKIP	1.68275	0.354004186
MPND	-2.811321667	0.039800604
MPP1	0.873516667	-0.645260494
MPP2	-3.686819167	-0.233441974
MPP3	-18.67478333	-1.448361039
MPP4	-1.069703333	-0.219443169
MPP7	8.583316667	-0.437705084
MPPE1	1.316983333	-0.290581707
MPPED1	1.130996667	0.419585751
MPPED2	-2.796366667	0.811798995
MPRIP	-15.25566667	-0.087589657
MPST	1.622858333	0.411968915
MPV17	-7.320490833	-0.487604975
MPV17L	1.593033333	-0.998544344
MPV17L2	-4.209689167	0.341762511
MPZ	-6.286033333	-1.103744555
MPZL1	9.625408333	0.142272982
MPZL2	16.946375	-0.266834214
MPZL3	4.623608333	0.607053806
MR1	4.730708333	-0.954129677
MRAP2	-29.65825	-0.52242723
MRAS	-7.239216667	0.22103388
MRC2	-6.759184167	1.079948888
MRE11	-0.737866667	-0.710367175
MREG	1.64145	-0.809451395
MRFAP1	-9.202890833	1.061556503
MRFAP1L1	-17.80613333	-1.443586371
MRGBP	-0.89628	0.837312623
MRGPRF	-2.980871667	-0.999261016
MRI1	-6.51527	0.858074616
MRLN	-10.06213333	-1.22795269
MRM1	1.001258333	-1.549583219
MRM2	-8.0513075	0.853102595
MRM3	-2.320460833	-0.111691152
MRNIP	-19.98458333	-0.29565049
MRO	0.740141667	-0.764934969
MROH1	-5.393058333	-0.113894574
MROH7	-19.43743333	-0.416529551
MRPL1	-1.450083333	0.558318312
MRPL10	-0.676195833	-0.144351901
MRPL11	-18.227625	-0.536112805
MRPL12	-2.7648125	0.332555051
MRPL13	-16.31666667	-0.413366814
MRPL14	0.265964167	1.239974473
MRPL15	-5.213615	0.296695905
MRPL16	8.903401667	-0.363830614
MRPL17	-21.85536667	-0.914134422
MRPL18	1.481863333	0.493325737
MRPL19	-5.949758333	-0.316706992
MRPL2	1.306106667	-0.796651881
MRPL20	-0.588211667	0.485141558
MRPL21	0.623561917	2.224754393
MRPL22	3.50888	-0.131807243
MRPL23	-2.588771667	0.084298094
MRPL24	1.046936667	1.037176017
