	gene	mean_diff	cv_FXS_zscore	cv_NL_zscore	NPC_BREACH
7931	KAZN	-2.245309167	-0.383661368	-0.57229782	FALSE
7932	KBTBD11	-0.421858333	-0.910006975	0.965027431	FALSE
7933	KBTBD12	-6.7507	0.194310546	-1.354582625	FALSE
7934	KBTBD13	-13.20889167	0.653138929	0.764661261	FALSE
7935	KBTBD2	0.429308333	-0.142047537	-0.342228233	FALSE
7936	KBTBD3	8.408233333	-1.03186638	-0.670182175	FALSE
7937	KBTBD4	-6.031466667	-0.205447705	0.282695148	FALSE
7938	KBTBD6	-6.231291667	-1.47448828	-0.226818532	FALSE
7939	KBTBD7	-6.095825	-1.327065409	-0.843936921	FALSE
7940	KBTBD8	0.895225	0.134298737	-0.564699002	FALSE
7941	KCMF1	-0.040616667	-0.535979108	0.253821182	FALSE
7942	KCNA1	-8.753175	-0.029947962	-0.91888165	FALSE
7943	KCNA10	-6.143583333	0.450143693	0.228833327	FALSE
7944	KCNA2	-2.4183475	1.545759563	1.393502785	FALSE
7945	KCNA3	-11.860275	0.853455311	-0.723229724	FALSE
7946	KCNA4	5.027491667	-0.254836023	0.207139593	FALSE
7947	KCNA5	-19.29891667	0.881753097	0.190739885	FALSE
7948	KCNA6	-7.790216667	-0.349201246	-0.10220231	FALSE
7949	KCNA7	-15.90505	2.151830295	0.821398497	FALSE
7950	KCNAB1	6.176808333	-0.285640755	-1.177455553	FALSE
7951	KCNAB2	-9.3620275	-0.476310294	0.009403613	FALSE
7952	KCNAB3	-1.4459	0.702819088	-0.883125072	FALSE
7953	KCNB1	-0.231151667	0.69532127	-0.838029581	FALSE
7954	KCNB2	5.355961667	-0.854497069	-0.174587645	FALSE
7955	KCNC1	-7.8859125	2.04841924	-0.497058162	FALSE
7956	KCNC2	2.98589	2.949670596	-0.133975386	FALSE
7957	KCNC3	-145.5796333	0.061241737	6.461063831	FALSE
7958	KCNC4	4.437021667	-0.078195339	0.23590171	FALSE
7959	KCND1	-5.426580833	1.520106921	-0.350576157	FALSE
7960	KCND2	-2.407766667	-0.089271426	-1.093354717	FALSE
7961	KCND3	-5.973366667	2.526347451	2.70470628	FALSE
7962	KCNE1	-4.401875	-1.631573629	-0.537562792	FALSE
7963	KCNE2	-5.018966667	0.137524572	-0.684021328	FALSE
7964	KCNE3	4.786533333	-1.151189767	0.010653333	FALSE
7965	KCNE4	-2.826066667	-0.519348106	-0.312321169	FALSE
7966	KCNE5	1.757208333	-0.943879724	0.170191308	FALSE
7967	KCNF1	-15.41700833	0.422253742	0.386071615	FALSE
7968	KCNG1	-2.409183333	0.10608392	0.803957547	FALSE
7969	KCNG2	-0.8638	0.944494133	-0.11803604	FALSE
7970	KCNG3	-0.936108333	-0.834478878	-1.460811326	FALSE
7971	KCNG4	-3.09466	0.467196366	-0.393271798	FALSE
7972	KCNH1	7.029131667	-0.093169422	0.835263091	FALSE
7973	KCNH2	-7.123208333	0.700765293	0.650282883	FALSE
7974	KCNH3	-5.416561667	1.230921302	0.667329146	FALSE
7975	KCNH4	2.545458333	0.208078906	1.787995801	FALSE
7976	KCNH5	1.557041667	-0.989065864	-0.625690532	FALSE
7977	KCNH6	-4.722145	0.335986873	0.555249918	FALSE
7978	KCNH7	5.794810833	1.289903724	-0.384197923	FALSE
7979	KCNH8	-0.581270833	0.116832373	1.05897796	FALSE
7980	KCNIP1	1.136491667	-0.429370332	0.42052893	FALSE
7981	KCNIP2	-0.194641667	-0.800963755	0.384228088	FALSE
7982	KCNIP3	-1.485941667	-0.033550175	-0.374412603	FALSE
7983	KCNIP4	2.447333333	-0.660718538	-1.010675959	FALSE
7984	KCNJ1	-4.198866667	-0.685163399	-0.178514635	FALSE
7985	KCNJ10	-7.375375	-1.230239937	-1.065352421	FALSE
7986	KCNJ11	-6.317016667	0.283112469	0.830909163	FALSE
7987	KCNJ12	1.570708333	-0.037235442	1.768512321	FALSE
7988	KCNJ13	9.700475	-0.219602778	1.027097793	FALSE
7989	KCNJ14	-2.47025	-0.041187563	0.787559101	FALSE
7990	KCNJ15	-4.458416667	-0.171834979	-0.128987801	FALSE
7991	KCNJ16	0.706941667	-0.487513668	-1.197607392	FALSE
7992	KCNJ18	-54.3525	0.673523625	-0.320551026	FALSE
7993	KCNJ2	6.443716667	-1.877142141	-0.995647154	FALSE
7994	KCNJ3	-7.501258333	-0.233473608	0.944603567	FALSE
7995	KCNJ4	-2.4989525	-0.076610732	-0.167805638	FALSE
7996	KCNJ5	1.890804167	-0.735724918	1.32848206	FALSE
7997	KCNJ6	-3.720983333	-0.328565388	-0.525569791	FALSE
7998	KCNJ8	-4.9438	-0.362524073	0.176047739	FALSE
7999	KCNJ9	2.868875	-1.094843432	-0.288435992	FALSE
8000	KCNK1	6.422958333	-0.196784905	0.412008514	FALSE
8001	KCNK10	2.098291667	-1.466693153	-1.134069509	FALSE
8002	KCNK12	-2.641383333	-0.481531533	-0.208975847	FALSE
8003	KCNK13	-4.991331667	0.226790821	1.370831016	FALSE
8004	KCNK15	-3.510671667	0.526226121	-0.787548047	FALSE
8005	KCNK16	-0.835883333	0.309255894	1.339927618	FALSE
8006	KCNK17	6.11731	1.418787902	1.026994962	FALSE
8007	KCNK18	-9.087666667	1.12274226	0.329372792	FALSE
8008	KCNK2	-2.967325	-0.587045867	-0.345568939	FALSE
8009	KCNK3	-6.808353333	0.457731263	1.910590354	FALSE
8010	KCNK4	-3.0388	1.976033085	0.247852167	FALSE
8011	KCNK5	-19.92864167	-0.313373909	-0.767873505	FALSE
8012	KCNK6	-6.269609167	0.695165968	0.382022109	FALSE
8013	KCNK7	-2.515336667	0.147356172	1.242728801	FALSE
8014	KCNK9	279.52545	-0.434170622	-0.102900629	TRUE
8015	KCNMA1	-7.586608333	-0.97083584	-0.806046565	FALSE
8016	KCNMB1	-3.997725	-1.403382378	0.728630897	FALSE
8017	KCNMB2	1.675683333	1.490289633	0.322849277	FALSE
8018	KCNMB3	7.31445	-1.31683165	0.099316077	FALSE
8019	KCNMB4	-1.96945	0.070079437	-1.311066144	FALSE
8020	KCNN1	-0.060366667	0.714788611	1.246055307	FALSE
8021	KCNN2	0.737233333	0.145795305	-1.399298244	FALSE
8022	KCNN3	-0.41485	-1.36365983	-0.188267397	FALSE
8023	KCNN4	-4.81485	0.125292503	1.329028797	FALSE
8024	KCNQ1	-11.2956	1.202675294	0.300824664	FALSE
8025	KCNQ2	-2.356213333	0.850319439	0.529354933	FALSE
8026	KCNQ3	-6.793425	-0.960626166	0.013359896	FALSE
8027	KCNQ4	2.176714167	1.509228742	-0.514969198	FALSE
8028	KCNQ5	-4.525404167	-0.239774837	-0.782636538	FALSE
8029	KCNRG	-6.422608333	-1.030813338	0.012020299	FALSE
8030	KCNS1	-2.121358333	2.054313547	-1.500172183	FALSE
8031	KCNS2	-7.574308333	1.062991572	1.621795492	FALSE
8032	KCNS3	4.519283333	-0.987887802	-0.588483183	FALSE
8033	KCNT1	-3.55474	1.219841006	-0.63182927	FALSE
8034	KCNT2	20.70928333	-1.250345117	-0.799027187	FALSE
8035	KCNU1	3.08875	0.67064314	0.278242355	FALSE
8036	KCNV1	-0.981210833	1.465804952	-0.344391836	FALSE
8037	KCNV2	-8.750475	-0.050033365	0.116842244	FALSE
8038	KCP	-7.635583333	-0.135318756	1.110971795	FALSE
8039	KCTD1	4.214291667	-0.120768224	-0.69630857	FALSE
8040	KCTD10	3.766869167	0.90592964	-0.2544677	FALSE
8041	KCTD11	7.103755	0.933493817	-0.614087912	FALSE
8042	KCTD12	3.14477	1.183303625	-0.545319915	FALSE
8043	KCTD13	-6.146875	-1.094097107	-0.2933876	FALSE
8044	KCTD14	-1.238875	-0.290062082	-0.168145983	FALSE
8045	KCTD15	-0.24993	1.096621747	0.254681424	FALSE
8046	KCTD16	-2.008875	0.199244886	0.907754157	FALSE
8047	KCTD17	-1.436309167	0.877591747	-0.460616375	FALSE
8048	KCTD18	1.566691667	-1.03005489	0.23950967	FALSE
8049	KCTD19	0.114708333	-0.036186143	0.094046712	FALSE
8050	KCTD2	-1.571608333	-0.653456269	-0.528974431	FALSE
8051	KCTD20	3.6818	-0.920899379	0.181624341	FALSE
8052	KCTD21	1.055291667	-0.451585642	0.032309073	FALSE
8053	KCTD3	2.193475	-1.417639815	-0.573272523	FALSE
8054	KCTD4	-0.32661	0.143407447	-0.579732389	FALSE
8055	KCTD5	-8.86281	-0.425748682	-0.002697069	FALSE
8056	KCTD6	-4.440625	-0.762514915	2.537393061	FALSE
8057	KCTD7	-0.722338333	1.047587896	-0.919218543	FALSE
8058	KCTD8	-4.268075	-0.453689453	-0.653005768	FALSE
8059	KCTD9	-1.738666667	0.004532664	-0.461066234	FALSE
8060	KDELR1	-11.06583833	-0.426914485	0.792567198	FALSE
8061	KDELR2	-24.421025	-0.057639137	0.192765915	FALSE
8062	KDELR3	-1.540138333	-0.065659353	-0.434821629	FALSE
8063	KDF1	-5.803875	-0.831361039	-0.18032989	FALSE
8064	KDM1A	14.88058333	1.008689929	-0.483189087	FALSE
8065	KDM1B	5.21395	-1.323260068	-0.426064265	FALSE
8066	KDM2A	-3.258125	-0.741010567	0.453950861	FALSE
8067	KDM2B	-7.3045	-0.357890749	-0.300429116	FALSE
8068	KDM3A	-1.522733333	-0.309835605	-0.244767687	FALSE
8069	KDM3B	-2.674183333	-0.650018053	0.062322832	FALSE
8070	KDM4A	-0.682179167	0.987049221	2.505811729	FALSE
8071	KDM4B	-2.2972175	0.596620719	0.702595822	FALSE
8072	KDM4C	-13.02235833	-0.254937106	-0.519933169	FALSE
8073	KDM4D	-1.2048275	0.480275031	0.297036651	FALSE
8074	KDM4E	-13.54446667	-0.562615312	-0.61799261	FALSE
8075	KDM4F	-5.870716667	0.169740089	-0.435420757	FALSE
8076	KDM5A	7.848325	0.216955049	-0.546674454	FALSE
8077	KDM5B	4.74574	0.421801334	0.588685355	FALSE
8078	KDM5C	1.103739167	0.031223395	-0.804231515	FALSE
8079	KDM5D	9.599081667	0.07151603	-0.055129362	FALSE
8080	KDM6A	6.01465	-0.316994574	1.169996046	FALSE
8081	KDM6B	-4.810234	3.433253123	2.980712597	FALSE
8082	KDM7A	5.46454	-0.136756522	-0.127652516	FALSE
8083	KDM8	1.701599167	0.330688334	-0.275191848	FALSE
8084	KDR	10.75374167	-0.127528511	-0.311311863	FALSE
8085	KDSR	3.77808	-0.447887707	0.457466142	FALSE
8086	KEAP1	-10.659375	0.598609842	-1.271835698	FALSE
8087	KEL	-7.507108333	-0.02522456	-1.058560953	FALSE
8088	KERA	1.7476	0.155472761	0.736991678	FALSE
8089	KGD4	-6.705816667	-0.1503009	0.622629952	FALSE
8090	KHDC1	0.2155	-0.113844665	-0.413645454	FALSE
8091	KHDC1L	6.602533333	-0.852686772	-0.54751407	FALSE
8092	KHDC3L	-12.66058333	-0.842390553	0.009503785	FALSE
8093	KHDC4	-6.855041667	-0.749868502	-0.320770099	FALSE
8094	KHDRBS1	-14.47646667	0.385138518	-1.08202035	FALSE
8095	KHDRBS2	36.432975	2.084934734	1.019560493	TRUE
8096	KHDRBS3	3.7059	-1.23647824	-0.442061188	FALSE
8097	KHK	1.760858333	0.009495291	-0.391223237	FALSE
8098	KHNYN	0.25736	0.35267444	-0.231888146	FALSE
8099	KHSRP	-4.076053333	-0.133224799	0.285772226	FALSE
8100	KIAA0040	6.77475	-0.583685619	0.026007633	FALSE
8101	KIAA0232	-7.0136	-1.161196394	-1.004295019	FALSE
8102	KIAA0319	-16.95413333	-0.21549341	0.119352507	FALSE
8103	KIAA0319L	6.594666667	-0.255795058	-0.622524205	FALSE
8104	KIAA0408	2.0604	-0.967593975	0.839184443	FALSE
8105	KIAA0513	-7.594383333	-0.699636197	-0.190954266	FALSE
8106	KIAA0586	3.963539167	0.714782403	0.689012178	FALSE
8107	KIAA0753	-2.86525	-0.852289722	0.428905074	FALSE
8108	KIAA0825	9.81035	-0.213589187	-0.2771058	FALSE
8109	KIAA0930	6.9391875	0.533228118	0.522646564	FALSE
8110	KIAA1143	-18.42193333	-0.106927107	-0.37154651	FALSE
8111	KIAA1191	-2.412215	0.353781282	-1.073738575	FALSE
8112	KIAA1210	5.664575	-1.159949152	-1.048579792	FALSE
8113	KIAA1217	-8.170583333	0.184905183	1.08590027	FALSE
8114	KIAA1328	13.39953333	-0.784028833	0.323171527	FALSE
8115	KIAA1549	-5.689693333	0.268159068	-0.976757391	FALSE
8116	KIAA1549L	-0.625208333	-0.085280131	-0.696573516	FALSE
8117	KIAA1586	0.356041667	-0.97038511	-0.343256551	FALSE
8118	KIAA1614	-12.42309167	1.455464413	0.872198698	FALSE
8119	KIAA1671	-3.512358333	0.578812201	0.404286112	FALSE
8120	KIAA1755	4.936288333	0.596443628	-1.136183387	FALSE
8121	KIAA1958	12.57366667	0.252388585	-1.048694381	FALSE
8122	KIAA2012	-5.683733333	-1.20140181	0.069300157	FALSE
8123	KIAA2013	-0.436575	0.186310278	-0.366477226	FALSE
8124	KICS2	5.311325833	0.058116646	-0.314639711	FALSE
8125	KIDINS220	-1.40775	-0.713980351	-0.86309732	FALSE
8126	KIF11	-0.641683333	-0.988812496	-1.128593891	FALSE
8127	KIF12	-3.509625	-0.568390628	-0.336141243	FALSE
8128	KIF13A	4.154160833	0.502099515	-0.299970832	FALSE
8129	KIF13B	-2.54665	0.274204458	-0.895486227	FALSE
8130	KIF14	8.007975	0.002225679	0.805710105	FALSE
8131	KIF15	20.2705	-0.917640212	-1.071202791	FALSE
8132	KIF16B	-3.249725	-0.239744991	-0.594527611	FALSE
8133	KIF17	-9.934483333	-0.298634608	-0.524681052	FALSE
8134	KIF18A	6.036766667	0.032545115	-0.427766941	FALSE
8135	KIF18B	-1.751148333	-0.28759286	-0.330909366	FALSE
8136	KIF19	2.5312	1.361559874	2.596841179	FALSE
8137	KIF1A	0.58758	0.627809174	0.945063515	FALSE
8138	KIF1B	-2.79987	-0.179306783	-0.520650199	FALSE
8139	KIF1C	0.626286667	-0.369419733	0.595590779	FALSE
8140	KIF20A	-1.400550833	-0.218902862	-0.953304545	FALSE
8141	KIF20B	13.03067833	-0.792748221	0.785757427	FALSE
8142	KIF21A	1.062191667	0.081075545	-0.124294477	FALSE
8143	KIF21B	-6.622218333	0.602951247	-1.086597789	FALSE
8144	KIF22	-4.658605	-0.626410232	0.451255436	FALSE
8145	KIF23	6.7807075	0.867329407	0.631277086	FALSE
8146	KIF24	-3.509860833	-0.062145538	0.839304831	FALSE
8147	KIF25	-12.002	-0.525667719	-1.296610377	FALSE
8148	KIF26A	0.277891667	0.832996499	1.70254507	FALSE
8149	KIF26B	3.183025	0.109228857	-0.871867436	FALSE
8150	KIF27	-0.7086075	0.087907383	-0.322996101	FALSE
8151	KIF2A	2.8347	0.074108882	-0.240827153	FALSE
8152	KIF2B	-1.068758333	-0.895905045	0.310150566	FALSE
8153	KIF2C	-1.770241667	-0.376998371	1.363109086	FALSE
8154	KIF3A	-4.551275	-0.405472955	-0.329500274	FALSE
8155	KIF3B	1.466183333	0.299253741	-0.365449293	FALSE
8156	KIF3C	0.9431	-0.307960985	0.619337255	FALSE
8157	KIF4A	-2.3383	-1.459148859	-0.47452083	FALSE
8158	KIF4B	-7.565641667	-1.565241539	0.594222264	FALSE
8159	KIF5A	-0.856469167	0.265740593	-0.036659296	FALSE
8160	KIF5B	7.47375	0.07032182	0.046190918	FALSE
8161	KIF5C	21.43006667	0.304144066	0.577267081	FALSE
8162	KIF6	-4.671166667	-1.183734811	0.366540769	FALSE
8163	KIF7	-50.08835	0.248327432	0.302491999	FALSE
8164	KIF9	-0.381116667	-0.428020541	-1.166068976	FALSE
8165	KIFAP3	2.3706275	0.520548039	1.216276177	FALSE
8166	KIFBP	-7.670668333	1.592649442	-0.397608177	FALSE
8167	KIFC1	-1.5562725	-0.527558014	-0.988295178	FALSE
8168	KIFC2	-5.877909167	4.612458353	2.86269919	FALSE
8169	KIFC3	-2.9543325	1.132565869	2.59215288	FALSE
8170	KIN	15.91586667	-1.019436615	-0.810926337	FALSE
8171	KIR2DL1	-96.46508333	0.001627466	-0.523912832	FALSE
8172	KIR2DL2	0			FALSE
8173	KIR2DL3	-52.40791667	0.07371207	-0.316151205	FALSE
8174	KIR2DL4	-114.2984167	-0.916927633	-0.485214112	FALSE
8175	KIR2DL5A	0			FALSE
8176	KIR2DL5B	0			FALSE
8177	KIR2DS1	0			FALSE
8178	KIR2DS2	0			FALSE
8179	KIR2DS3	0			FALSE
8180	KIR2DS4	0			FALSE
8181	KIR2DS5	0			FALSE
8182	KIR3DL1	-85.84966667	-0.313679495	-0.490238191	FALSE
8183	KIR3DL2	-77.258	-0.436133062	0.314031777	FALSE
8184	KIR3DL3	-145.615	-0.853104158	-0.371299746	FALSE
8185	KIRREL1	4.34439	0.11316594	0.382945466	FALSE
8186	KIRREL2	-7.181808333	1.81318961	0.951126864	FALSE
8187	KIRREL3	-0.001333333	-0.734538492	-0.534891454	FALSE
8188	KISS1	-2.963285	0.54076347	0.206428882	FALSE
8189	KISS1R	-9.410541667	1.271427701	1.867753056	FALSE
8190	KIT	-4.67685	0.37904862	-0.251117077	FALSE
8191	KITLG	2.019558333	0.212888026	-0.937668598	FALSE
8192	KIZ	-4.992231667	0.031199911	-1.30585728	FALSE
8193	KL	-3.790658333	0.257442872	-0.053599225	FALSE
8194	KLB	0.677441667	0.327828944	-0.499746367	FALSE
8195	KLC1	0.367733333	-1.428902611	-0.111027357	FALSE
8196	KLC2	-0.707323333	1.651820041	0.282711587	FALSE
8197	KLC3	-5.237605833	0.519903467	0.129494954	FALSE
8198	KLC4	1.84752	-1.083543538	0.200052072	FALSE
8199	KLF1	-27.40631667	0.247769792	-0.09229312	FALSE
8200	KLF10	-4.271595833	-0.520865434	-0.424846867	FALSE
8201	KLF11	-27.89609167	0.183833426	1.001703257	FALSE
8202	KLF12	8.72385	0.081678512	-0.087864716	FALSE
8203	KLF13	1.601593333	0.244662498	-0.346280239	FALSE
8204	KLF14	-6.542066667	-0.266885213	1.053985097	FALSE
8205	KLF15	-0.914279167	1.015025607	-0.06702412	FALSE
8206	KLF16	-3.951805	0.483022574	1.164996688	FALSE
8207	KLF17	-6.439275	-0.690613847	-0.628376291	FALSE
8208	KLF18	6.057333333	-1.394654488	-1.102391279	FALSE
8209	KLF2	-8.51041	0.9684547	0.760906943	FALSE
8210	KLF3	-0.9311375	-0.623883316	1.085802425	FALSE
8211	KLF4	7.387633333	4.591077973	4.077316849	FALSE
8212	KLF5	1.021391667	-0.054533631	0.293900282	FALSE
8213	KLF6	-1.934108333	0.021711375	0.021676957	FALSE
8214	KLF7	-17.309575	0.488855108	0.014065614	FALSE
8215	KLF8	-68.8391225	-0.000216857	6.843070181	FALSE
8216	KLF9	5.74505	-0.110247155	1.030021468	FALSE
8217	KLHDC1	-9.489233333	-0.832590188	-0.36458199	FALSE
8218	KLHDC10	6.610775	-0.895392877	0.542191512	FALSE
8219	KLHDC2	1.031005	-0.541582189	0.555816198	FALSE
8220	KLHDC3	-0.857541667	-0.620955616	0.099998737	FALSE
8221	KLHDC4	-1.251625833	1.115778872	0.338017597	FALSE
8222	KLHDC7A	-5.081225	-0.827119248	-0.447249646	FALSE
8223	KLHDC7B	-8.670184167	0.77275767	-0.615776475	FALSE
8224	KLHDC8A	0.656158333	0.076841334	-1.220982266	FALSE
8225	KLHDC8B	-5.997925	0.331706251	0.675161364	FALSE
8226	KLHDC9	1.232741667	-1.430796258	0.107642442	FALSE
8227	KLHL1	7.732055833	0.876275009	0.142449709	FALSE
8228	KLHL10	2.146208333	0.757678973	-0.632645863	FALSE
8229	KLHL11	-3.652566667	0.769536934	-0.756220242	FALSE
8230	KLHL12	3.9996825	2.104237382	0.596540939	FALSE
8231	KLHL13	2.170396667	1.181035072	-0.011595785	FALSE
8232	KLHL14	5.67798	1.459286741	0.080598851	FALSE
8233	KLHL15	-5.697301667	0.079943879	-0.947193184	FALSE
8234	KLHL17	-6.09331	1.254553965	0.024757436	FALSE
8235	KLHL18	1.733893333	0.277009221	0.056807018	FALSE
8236	KLHL2	5.103056667	-0.887233281	1.586110871	FALSE
8237	KLHL20	-5.033608333	-0.971226338	-1.150241129	FALSE
8238	KLHL21	-1.74831	1.096131517	0.774147067	FALSE
8239	KLHL22	-9.752708333	-0.607432089	2.131325051	FALSE
8240	KLHL23	1.808575	-0.348735468	-1.244939549	FALSE
8241	KLHL24	10.96895	-0.456554344	0.584525839	FALSE
8242	KLHL25	-6.447508333	0.161565244	0.076109156	FALSE
8243	KLHL26	6.366441667	-1.146953279	-0.32995584	FALSE
8244	KLHL28	8.821196667	2.626971182	0.406749516	FALSE
8245	KLHL29	1.120115	-0.844757137	0.921662482	FALSE
8246	KLHL3	-1.3037275	0.791167203	-0.081916102	FALSE
8247	KLHL30	-4.4742	0.987942181	-0.410959724	FALSE
8248	KLHL31	5.899058333	-0.617988967	0.845320929	FALSE
8249	KLHL32	5.959328333	-0.423247708	1.743865423	FALSE
8250	KLHL33	7.868215	1.099711265	-0.311034392	FALSE
8251	KLHL34	-9.912791667	-0.980388754	0.646391837	FALSE
8252	KLHL35	-25.001725	0.609869727	0.097007662	FALSE
8253	KLHL36	-0.876025	-0.409305926	0.203633038	FALSE
8254	KLHL38	4.915608333	-0.390118231	-0.737331643	FALSE
8255	KLHL4	2.279291667	-0.498398292	0.343239245	FALSE
8256	KLHL40	2.8299	0.796126292	0.354018543	FALSE
8257	KLHL41	3.956383333	-0.031843364	0.384782952	FALSE
8258	KLHL42	-3.749516667	-0.624416134	-1.186039891	FALSE
8259	KLHL5	-0.062254167	0.02180917	0.423495073	FALSE
8260	KLHL6	-10.67988333	-0.19907636	-0.457564923	FALSE
8261	KLHL7	6.206701667	0.671137165	1.144034115	FALSE
8262	KLHL8	0.502676667	1.326184432	1.790433289	FALSE
8263	KLHL9	3.042188333	0.520734071	1.863572271	FALSE
8264	KLK1	-154.1406917	0.018038066	6.009879226	FALSE
8265	KLK10	-57.26020833	1.738954583	3.915793467	FALSE
8266	KLK11	-25.401975	0.426497899	2.252917203	FALSE
8267	KLK12	-28.368975	-0.181780985	2.256588868	FALSE
8268	KLK13	-17.13389667	-0.705407054	3.611607825	FALSE
8269	KLK14	-25.93714167	0.512179829	3.925652334	FALSE
8270	KLK15	-144.8009667	-0.983604956	5.713184624	FALSE
8271	KLK2	-181.302775	0.125574361	6.066537057	FALSE
8272	KLK3	-161.810625	-0.763665461	5.043265309	FALSE
8273	KLK4	-148.3736333	-0.248562025	6.766998851	FALSE
8274	KLK5	-157.6222667	-0.888234398	5.87108754	FALSE
8275	KLK6	-143.358675	-0.128917103	6.11682934	FALSE
8276	KLK7	-143.033975	-0.600146561	5.312367872	FALSE
8277	KLK8	-138.9246167	0.532991071	6.038405901	FALSE
8278	KLK9	-137.0759358	-0.056237021	6.627146193	FALSE
8279	KLKB1	-3.171041667	-0.503979954	-0.756184206	FALSE
8280	KLLN	3.069201667	-0.076871395	1.595741484	FALSE
8281	KLRB1	4.1848425	0.762377988	0.198647905	FALSE
8282	KLRC1	9.480266667	-1.007006392	-1.209548038	FALSE
8283	KLRC2	12.03962333	-1.009424068	-0.38614685	FALSE
8284	KLRC3	2.997526667	0.139619572	-0.720362514	FALSE
8285	KLRC4	7.238225	-0.729571041	-0.999446578	FALSE
8286	KLRD1	-0.772325	-1.096769598	-0.257827336	FALSE
8287	KLRF1	2.233041667	-0.776148495	0.490212049	FALSE
8288	KLRF2	4.648441667	0.386253399	-0.803505045	FALSE
8289	KLRG1	-0.119875	-0.064369673	-0.364568291	FALSE
8290	KLRG2	-2.617325	-0.174564177	-1.036864223	FALSE
8291	KLRK1	-2.742033333	-1.218069829	0.580748998	FALSE
8292	KMO	0.009266667	0.087830497	-0.091022999	FALSE
8293	KMT2A	1.589266667	-1.095374344	-0.632326994	FALSE
8294	KMT2B	-2.2995975	1.767983802	1.050650598	FALSE
8295	KMT2C	-3.8628825	0.212746719	-1.197609816	FALSE
8296	KMT2D	-2.4811725	1.549012353	1.502228389	FALSE
8297	KMT2E	6.531458333	-0.275432681	0.607938851	FALSE
8298	KMT5A	-0.285341667	-0.906994578	0.914733985	FALSE
8299	KMT5B	-6.117166667	-0.425079619	-0.707102912	FALSE
8300	KMT5C	-2.109525833	1.818320188	3.818044659	FALSE
8301	KNCN	-5.279425	-1.003979913	1.070991821	FALSE
8302	KNDC1	-4.396435	0.870574696	0.460334792	FALSE
8303	KNG1	-0.210216667	-0.328956536	-0.115902384	FALSE
8304	KNL1	-6.380891667	-0.659004755	-0.712132102	FALSE
8305	KNOP1	-1.482308333	0.309170972	0.313461919	FALSE
8306	KNSTRN	-11.69951667	-0.25999734	-0.18834146	FALSE
8307	KNTC1	4.554148333	0.137950927	-0.55590245	FALSE
8308	KPLCE	-337.5776667	4.44704138	-1.129880282	FALSE
8309	KPNA1	2.753353333	0.793465882	0.444294946	FALSE
8310	KPNA2	-0.605755833	0.306774784	1.015869577	FALSE
8311	KPNA3	-3.637575	-1.688310245	-0.417591999	FALSE
8312	KPNA4	6.684033333	-0.991540053	-0.920834794	FALSE
8313	KPNA5	3.659158333	-1.081666297	-0.291537883	FALSE
8314	KPNA6	0.784445	0.116419074	0.181233367	FALSE
8315	KPNA7	-1.293248333	-0.369456724	0.691305304	FALSE
8316	KPNB1	2.435663333	1.616139284	-0.727650443	FALSE
8317	KPRP	-297.4839167	3.723109053	-0.691602836	FALSE
8318	KPTN	-1.684941667	-0.018126586	-0.117189404	FALSE
8319	KRAS	1.7737525	0.777156871	0.126432456	FALSE
8320	KRBA1	-15.297925	0.003746568	-1.160246262	FALSE
8321	KRBA2	3.755483333	-0.863446739	-0.918882793	FALSE
8322	KRBOX1	4.8622	-0.577121248	0.072030073	FALSE
8323	KRBOX4	-2.368859167	1.658279507	-0.989155185	FALSE
8324	KRBOX5	-14.01803333	0.281269645	0.055335241	FALSE
8325	KRCC1	-2.712633333	-0.60796057	-1.045072753	FALSE
8326	KREMEN1	2.950483333	0.056617866	-0.446119655	FALSE
8327	KREMEN2	-5.736141667	3.848093746	1.748033335	FALSE
8328	KRI1	-5.336258333	1.034827846	0.908014192	FALSE
8329	KRIT1	13.51545833	-1.062245713	-0.777218279	FALSE
8330	KRR1	4.5757275	1.458720446	0.459396884	FALSE
8331	KRT1	-5.2919725	0.203203367	0.777578796	FALSE
8332	KRT10	-2.6765	-0.310726276	-0.286002425	FALSE
8333	KRT12	-0.499483333	0.612505733	-0.421762962	FALSE
8334	KRT13	0.275383333	0.031774713	-0.029218731	FALSE
8335	KRT14	-1.424083333	-0.471595224	-0.565474905	FALSE
8336	KRT15	-3.439708333	0.411354228	0.58984419	FALSE
8337	KRT16	9.066225	-0.692955658	-0.917214228	FALSE
8338	KRT17	-0.329918333	0.210464842	-0.948186932	FALSE
