	gene	mean_diff	cv_FXS_zscore	cv_NL_zscore	BRAIN_BREACH
9128	MAF1	-1.844455	1.232425395	0.273447419	FALSE
9129	MAFA	-11.591345	-0.457373457	-1.20469577	FALSE
9130	MAFB	14.484435	0.07460832	-0.705076495	FALSE
9131	MAFF	3.4702535	0.130512958	-0.380283573	FALSE
9132	MAFG	-4.79077625	1.528906418	1.431345168	FALSE
9133	MAFK	3.19947	2.967220817	0.57247542	FALSE
9134	MAG	6.6926785	2.912081649	2.281432071	FALSE
9135	MAGEA1	3.2458	0.15943821	-1.226343617	FALSE
9136	MAGEA10	41.68633	-0.424433935	-0.467529993	FALSE
9137	MAGEA11	19.5055	-0.530207154	-1.305162696	FALSE
9138	MAGEA12	-4.813665	-0.165676212	-0.65529586	FALSE
9139	MAGEA2	12.116585	0.015417565	-1.175065741	FALSE
9140	MAGEA2B	8.40785	-0.398891892	-1.163312091	FALSE
9141	MAGEA3	1.98696	0.140484183	-0.544652045	FALSE
9142	MAGEA4	-2.10355	0.168983398	-0.29752048	FALSE
9143	MAGEA6	16.68085	-0.350609165	-0.74300369	FALSE
9144	MAGEA8	25.858195	-1.117009252	-1.459082889	FALSE
9145	MAGEA9	11.987125	-0.459821901	-0.828425905	FALSE
9146	MAGEA9B	25.546855	0.398341348	-0.916137191	FALSE
9147	MAGEB1	10.8473	-1.393041969	-1.353590928	FALSE
9148	MAGEB10	-7.788025	-0.988064486	-1.325987573	FALSE
9149	MAGEB16	53.0794	-1.429095973	-1.289806569	FALSE
9150	MAGEB17	-22.35575	-1.525772829	-1.411083604	FALSE
9151	MAGEB18	0.073325	-0.399511206	-1.454610734	FALSE
9152	MAGEB2	-0.95028	-0.499994123	-1.229566529	FALSE
9153	MAGEB3	-9.063875	-0.603020821	-1.4984184	FALSE
9154	MAGEB4	3.23715	-0.782462726	-1.365167464	FALSE
9155	MAGEB5	8.6348	-0.87858398	-1.468535055	FALSE
9156	MAGEB6	19.24955	-1.093639556	-1.468462863	FALSE
9157	MAGEB6B	-8.7963	-1.168152202	-1.428512264	FALSE
9158	MAGEC1	4.625	-1.105400106	-1.123238224	FALSE
9159	MAGEC2	16.7112	-1.492865833	-1.483010825	FALSE
9160	MAGEC3	-2.73995	-1.848361827	-0.94610761	FALSE
9161	MAGED1	7.50882	-1.841877491	0.374439274	FALSE
9162	MAGED2	12.5404075	-0.309850645	-0.553275189	FALSE
9163	MAGED4	-2.30115	-0.964417037	-0.621504853	FALSE
9164	MAGED4B	-2.414775	-0.793201943	-0.959101869	FALSE
9165	MAGEE1	28.11495	-1.039993392	-0.422902479	FALSE
9166	MAGEE2	28.90227	-1.971512114	-1.045302285	FALSE
9167	MAGEF1	30.0031045	1.006468994	0.764335999	FALSE
9168	MAGEH1	23.3389105	1.077876348	0.639953057	FALSE
9169	MAGEL2	50.6594	-0.727801385	0.146557859	FALSE
9170	MAGI1	59.340435	-0.268227738	-0.789101	FALSE
9171	MAGI2	66.622585	-0.034675546	-0.807631392	FALSE
9172	MAGI3	30.508165	-0.011451173	-0.182252669	FALSE
9173	MAGIX	14.204991	-1.542014203	2.371430057	FALSE
9174	MAGOH	7.233526	0.484330866	0.615718097	FALSE
9175	MAGOHB	65.157056	-0.379611854	0.926575766	FALSE
9176	MAGT1	15.26598	-0.767582329	-1.246351945	FALSE
9177	MAIP1	41.44236	1.145261352	1.125623271	FALSE
9178	MAJIN	14.603513	0.882604156	-0.207011241	FALSE
9179	MAK	46.0735024	0.371947574	0.894881525	FALSE
9180	MAK16	61.73672	0.578834207	0.136812237	FALSE
9181	MAL	22.95948	0.409754539	-0.370468739	FALSE
9182	MAL2	71.557315	-0.983017846	-0.729702669	FALSE
9183	MALL	36.978435	-0.12713181	-0.659774978	FALSE
9184	MALRD1	16.9098	-0.812372628	-0.304532085	FALSE
9185	MALSU1	44.51014	-0.182265828	-0.657119734	FALSE
9186	MALT1	55.107915	0.340926235	-0.237072856	FALSE
9187	MAMDC2	66.572395	-0.259511473	-0.577605796	FALSE
9188	MAMDC4	3.3485575	3.614369929	1.66101872	FALSE
9189	MAML1	12.08146	0.809070639	-0.023420207	FALSE
9190	MAML2	74.91615	0.413017087	-0.781253897	FALSE
9191	MAML3	44.3277145	0.649660942	-0.528832542	TRUE
9192	MAMLD1	0.046015	-0.97365623	-0.325538232	FALSE
9193	MAMSTR	-3.289875	-0.544176348	-0.17444709	FALSE
9194	MAN1A1	59.191675	-0.055924467	-1.143707977	FALSE
9195	MAN1A2	40.971045	-0.171918404	-0.148713717	FALSE
9196	MAN1B1	5.973032	-1.342297542	2.524666141	FALSE
9197	MAN1C1	-9.71198	-0.4677725	-0.50202883	FALSE
9198	MAN2A1	18.606555	0.051777674	0.248348592	FALSE
9199	MAN2A2	-1.8470455	0.387152433	1.165830585	FALSE
9200	MAN2B1	-4.012086	-1.210616756	-0.707858445	FALSE
9201	MAN2B2	13.9915	-1.335001458	-0.393820409	FALSE
9202	MAN2C1	0.5976435	0.317624396	3.20709219	FALSE
9203	MANBA	76.7794145	0.517517833	-0.158946777	FALSE
9204	MANBAL	-14.1101375	-0.199537287	-0.433967138	FALSE
9205	MANEA	52.826145	-0.686959683	-0.321146798	FALSE
9206	MANEAL	7.1696905	0.360070869	0.352194846	FALSE
9207	MANF	11.5021135	0.763505377	3.50264281	FALSE
9208	MANSC1	37.922437	0.29966115	0.56335599	TRUE
9209	MANSC4	53.310961	0.038834017	0.203297978	FALSE
9210	MAOA	30.128725	0.076232303	-0.686881019	FALSE
9211	MAOB	40.63635	0.043410899	-0.489381162	FALSE
9212	MAP10	-17.00699	-1.973653584	-0.093518344	FALSE
9213	MAP1A	8.948545	0.386374786	-0.234016087	FALSE
9214	MAP1B	30.93056	-0.040700129	0.55487236	FALSE
9215	MAP1LC3A	8.53668614	1.107309319	4.050900212	FALSE
9216	MAP1LC3B	3.4169805	1.5093037	1.232512527	FALSE
9217	MAP1LC3B2	-6.70755	-1.453041151	-0.957312177	FALSE
9218	MAP1LC3C	40.228755	-0.472043987	-0.747200255	FALSE
9219	MAP1S	3.491467	3.293644815	1.007190541	FALSE
9220	MAP2	38.40084	0.293948285	-0.572907529	FALSE
9221	MAP2K1	7.473727	0.562873954	1.037455256	FALSE
9222	MAP2K2	1.6932973	-0.067015218	0.322884697	FALSE
9223	MAP2K3	13.99096	-0.336246017	-0.12665961	FALSE
9224	MAP2K4	29.1826784	0.329363434	2.658478133	FALSE
9225	MAP2K5	13.8334023	0.618739836	1.812530915	FALSE
9226	MAP2K6	22.479299	-0.27701484	1.480650026	FALSE
9227	MAP2K7	2.1004765	2.226415515	0.744584403	FALSE
9228	MAP3K1	39.786647	0.449737327	0.455054761	FALSE
9229	MAP3K10	4.281095	-0.428788339	1.708093723	FALSE
9230	MAP3K11	8.828247	0.548104725	1.122269098	FALSE
9231	MAP3K12	8.647133	-1.243977832	2.450755179	FALSE
9232	MAP3K13	26.3638475	0.433678672	-0.730002315	FALSE
9233	MAP3K14	1.05965	0.626541631	0.552395766	FALSE
9234	MAP3K15	15.134616	-0.209086819	-0.723748918	FALSE
9235	MAP3K19	7.7304	-1.581102536	-1.153826955	FALSE
9236	MAP3K2	33.924825	1.229976802	-0.363367978	FALSE
9237	MAP3K20	38.014835	0.306814128	-0.459364979	FALSE
9238	MAP3K21	33.163485	-0.597928018	-0.855200303	FALSE
9239	MAP3K3	10.3940235	-0.012266869	1.506799532	FALSE
9240	MAP3K4	18.339228	0.710995529	-0.670322599	FALSE
9241	MAP3K5	44.854035	-0.194642209	-0.516247352	FALSE
9242	MAP3K6	-1.561884	0.724037786	0.332048801	FALSE
9243	MAP3K7	72.19934525	1.152853403	1.256035556	FALSE
9244	MAP3K7CL	77.079	-0.266235688	-1.080700259	FALSE
9245	MAP3K8	45.170611	1.002472481	-0.166498085	FALSE
9246	MAP3K9	36.677715	-0.10932212	-0.633861148	TRUE
9247	MAP4	3.175764	0.744308359	0.738401456	FALSE
9248	MAP4K1	-10.5141625	-0.749795936	-0.872386148	FALSE
9249	MAP4K2	8.061218	-0.311473032	0.971604425	FALSE
9250	MAP4K3	25.12506	-1.45710785	-0.955295158	TRUE
9251	MAP4K4	16.449301	-0.08888429	0.463730826	FALSE
9252	MAP4K5	48.534372	0.016286894	-0.421415357	FALSE
9253	MAP6	17.503489	-0.382283325	0.66491604	FALSE
9254	MAP6D1	13.2389232	0.70119918	3.29217961	FALSE
9255	MAP7	36.680865	0.63783676	-0.558356957	FALSE
9256	MAP7D1	-2.311346925	3.227169711	0.856434896	FALSE
9257	MAP7D2	21.961225	-0.392853125	-0.858787469	FALSE
9258	MAP7D3	33.138135	0.725130024	0.177809651	FALSE
9259	MAP9	88.3035254	0.140830658	0.537461459	FALSE
9260	MAPK1	16.415503	0.017439111	1.930199874	FALSE
9261	MAPK10	68.78796	0.208101624	-1.084404837	FALSE
9262	MAPK11	-7.551856	1.128785148	0.292937523	FALSE
9263	MAPK12	-0.75131275	1.678728826	0.778673177	FALSE
9264	MAPK13	4.7532585	0.710806652	1.790223031	FALSE
9265	MAPK14	10.5011335	0.056439972	-0.387329111	FALSE
9266	MAPK15	2.518069	0.524862133	0.037055627	FALSE
9267	MAPK1IP1L	45.112339	-0.751369668	-0.780248732	TRUE
9268	MAPK3	1.0431685	0.962806317	1.936512203	FALSE
9269	MAPK4	39.45992	-0.958519907	-1.196032463	FALSE
9270	MAPK6	12.0741625	0.492921826	0.436198256	FALSE
9271	MAPK7	3.2012796	1.140038878	0.141989263	FALSE
9272	MAPK8	46.003271	-0.102999787	0.23569108	FALSE
9273	MAPK8IP1	11.1630105	0.581511376	1.413572025	FALSE
9274	MAPK8IP2	-2.999214	-0.801886528	-0.049719331	FALSE
9275	MAPK8IP3	4.2922745	2.305884615	1.53144518	FALSE
9276	MAPK9	22.802123	-0.08251797	0.295826101	FALSE
9277	MAPKAP1	14.656079	-0.466473929	-0.533985211	FALSE
9278	MAPKAPK2	13.00168	0.472686859	-0.70766545	FALSE
9279	MAPKAPK3	3.4486355	0.939551379	0.265279817	FALSE
9280	MAPKAPK5	2.40762	-0.533051002	-1.189054043	FALSE
9281	MAPKBP1	8.4314755	-0.017715287	-0.287558271	FALSE
9282	MAPRE1	3.6659708	-0.041181004	1.951743089	FALSE
9283	MAPRE2	38.5873385	1.508226293	0.868874123	FALSE
9284	MAPRE3	11.654379	-0.202754116	1.243486016	FALSE
9285	MAPT	6.676418	1.065512156	1.624792821	FALSE
9286	MARCHF1	59.880655	0.580861712	0.332377982	FALSE
9287	MARCHF10	-2.812165	-1.860211978	-1.301385225	FALSE
9288	MARCHF11	107.72814	-1.150953851	-0.84996185	FALSE
9289	MARCHF2	3.7614625	2.247648105	0.504337946	FALSE
9290	MARCHF3	43.67116	1.00223792	-1.025804538	FALSE
9291	MARCHF4	38.56017	-0.583813642	-0.651104939	FALSE
9292	MARCHF5	22.37077	0.44243361	-0.059681422	FALSE
9293	MARCHF6	37.34597	0.211848271	0.591385023	FALSE
9294	MARCHF7	49.6880765	0.727875461	-0.18334946	FALSE
9295	MARCHF8	42.1906878	1.005551733	1.748363051	FALSE
9296	MARCHF9	15.153885	-1.569163933	-0.768647656	FALSE
9297	MARCKS	34.620857	0.788382368	-0.151508169	FALSE
9298	MARCKSL1	3.794697	0.5120169	1.401221386	FALSE
9299	MARCO	72.145325	-0.11327523	-1.253695009	FALSE
9300	MARCOL	8.1175	-1.762399057	-1.154288714	FALSE
9301	MARF1	15.141039	-0.54446641	-0.385965099	FALSE
9302	MARK1	0.47535	-2.100243984	-0.600122838	FALSE
9303	MARK2	-1.885569	1.544096819	-0.017233203	FALSE
9304	MARK3	17.8759859	0.493473437	1.123574796	FALSE
9305	MARK4	3.7854275	0.463760167	0.437846489	FALSE
9306	MARS1	2.78029	-0.337225796	-0.378434752	FALSE
9307	MARS2	25.4250385	-0.014263349	-0.104084642	FALSE
9308	MARVELD1	-1.786744	0.829768227	0.122660164	FALSE
9309	MARVELD2	31.613045	0.233327094	-0.986249872	FALSE
9310	MARVELD3	12.43351	-1.031094732	-0.211265432	FALSE
9311	MAS1	61.19968	-1.049034794	-1.248890143	FALSE
9312	MAS1L	31.91673	-0.678691123	-1.303588026	FALSE
9313	MASP1	28.4885475	0.155659109	-0.248162779	FALSE
9314	MASP2	7.3688178	0.311755888	1.216366903	FALSE
9315	MAST1	1.540057	-0.317171831	-0.082885109	FALSE
9316	MAST2	14.171544	-0.38107326	0.058727388	FALSE
9317	MAST3	-3.88163545	1.996464543	1.307397406	FALSE
9318	MAST4	49.724605	-0.552983477	-0.761956754	FALSE
9319	MASTL	19.4328275	1.202790933	0.855684759	FALSE
9320	MAT1A	35.004985	0.500339434	-1.055972682	FALSE
9321	MAT2A	17.606751	0.50825283	1.709322967	FALSE
9322	MAT2B	37.77029776	0.563230374	1.455612669	FALSE
9323	MATCAP1	5.067906	1.050252889	1.236546868	FALSE
9324	MATCAP2	38.1134	-0.824975172	-0.566013837	FALSE
9325	MATK	-35.22779	-0.672337818	-1.397918834	FALSE
9326	MATN1	6.125395	-0.345579166	-0.855543436	FALSE
9327	MATN2	-7.48642	-1.120443676	-1.43644755	FALSE
9328	MATN3	47.644365	0.237882038	-0.742012386	FALSE
9329	MATN4	7.766995	-0.276422016	-1.04617784	FALSE
9330	MATR3	7.677313	1.72298567	-0.616119476	FALSE
9331	MAU2	7.905906	-0.124394207	1.433139156	FALSE
9332	MAVS	2.866952	1.061342419	1.147185959	FALSE
9333	MAX	15.1416025	-0.194312465	-0.092250366	FALSE
9334	MAZ	6.0266955	1.84738434	1.280809343	FALSE
9335	MB	7.844965	-0.754966003	-0.759035603	FALSE
9336	MB21D2	76.133105	0.271709675	-0.201420234	FALSE
9337	MBD1	21.823415	0.036565624	-0.158601246	FALSE
9338	MBD2	61.269785	0.321109616	-0.929118789	FALSE
9339	MBD3	1.66600425	3.720246146	-0.105623888	FALSE
9340	MBD3L1	-37.50211	-1.096116337	-0.607663939	FALSE
9341	MBD3L2	-35.984065	-1.070322968	-1.084313524	FALSE
9342	MBD3L2B	-50.77975	-0.276414577	-1.216433787	FALSE
9343	MBD3L3	-37.28039	-1.148747669	-0.780450341	FALSE
9344	MBD3L4	-63.87778	-0.895260302	-1.243516894	FALSE
9345	MBD3L5	-58.70243	-1.199331906	-0.829418675	FALSE
9346	MBD4	36.6677665	1.324592857	3.427633459	FALSE
9347	MBD5	26.969502	2.422211739	0.105257229	FALSE
9348	MBD6	4.814936	1.414173055	2.104855128	FALSE
9349	MBIP	66.095715	1.374394756	0.385908781	FALSE
9350	MBL2	54.44345	-1.14645379	-0.966622412	FALSE
9351	MBLAC1	2.801736	0.537553172	-0.373322136	FALSE
9352	MBLAC2	74.15104	-0.548420322	-0.519809234	FALSE
9353	MBNL1	35.815093	0.762363012	0.860573255	FALSE
9354	MBNL2	29.068918	1.039936935	2.013539026	FALSE
9355	MBNL3	70.169435	-0.049981579	-1.371787153	FALSE
9356	MBOAT1	54.646255	-0.051538084	-0.507572367	FALSE
9357	MBOAT2	36.774535	-0.059177911	-0.781731734	FALSE
9358	MBOAT4	44.589127	-0.042092044	-0.122547645	FALSE
9359	MBOAT7	7.915822	-0.172835527	0.992917286	FALSE
9360	MBP	13.8522145	1.040401694	1.444058844	FALSE
9361	MBTD1	23.919501	-0.907151248	0.312456202	FALSE
9362	MBTPS1	8.9413814	-1.323560863	1.46727241	FALSE
9363	MBTPS2	32.6247735	0.788765425	2.165546513	FALSE
9364	MC1R	-4.6980025	-0.645233141	0.792861187	FALSE
9365	MC2R	48.57056	0.783499291	-0.516770493	FALSE
9366	MC3R	42.434965	-0.564779459	-0.651269787	FALSE
9367	MC4R	43.514165	-1.220144511	-0.991545539	FALSE
9368	MC5R	36.097885	-0.11785085	-0.696114603	FALSE
9369	MCAM	4.384965	0.412923831	1.245090621	FALSE
9370	MCAT	8.2989175	-0.62441118	-0.598067648	FALSE
9371	MCC	54.67209	0.191620477	-0.658414986	FALSE
9372	MCCC1	34.8762585	0.803115225	1.089618361	FALSE
9373	MCCC2	32.0492645	0.356795185	-0.652004966	FALSE
9374	MCCD1	13.5941344	-1.172825774	1.485664182	FALSE
9375	MCEE	30.15062	-0.849283448	-0.634849906	FALSE
9376	MCEMP1	1.263091	-0.083553452	0.286065342	FALSE
9377	MCF2	71.009725	-0.045189333	-0.253397707	FALSE
9378	MCF2L	26.68975	-0.832080576	-0.323996805	FALSE
9379	MCF2L2	8.4266725	0.21538426	0.261102405	FALSE
9380	MCFD2	25.219644	-0.271969642	0.038845304	FALSE
9381	MCHR1	-9.787535	-0.386493405	-0.736488813	FALSE
9382	MCHR2	6.87325	-1.926270434	-1.341108779	FALSE
9383	MCIDAS	75.36129	-1.960496776	-1.078659797	FALSE
9384	MCL1	8.9384845	0.827511631	0.335459014	FALSE
9385	MCM10	11.851	-0.466265785	-0.543539529	FALSE
9386	MCM2	11.662806	-1.523045579	0.731408122	FALSE
9387	MCM3	74.4259725	1.530488612	1.046016451	FALSE
9388	MCM3AP	7.187479	0.113159096	0.633739268	FALSE
9389	MCM4	29.446744	1.842224972	-0.856617693	FALSE
9390	MCM5	7.733358	0.341885502	-0.553116322	FALSE
9391	MCM6	61.504145	0.29365737	-0.317853312	FALSE
9392	MCM7	1.01415725	1.059147814	0.72285806	FALSE
9393	MCM8	44.2616109	0.717378437	1.581565674	FALSE
9394	MCM9	38.66385	-1.289841079	-1.428442102	FALSE
9395	MCMBP	41.521943	-0.374368637	-0.123125392	FALSE
9396	MCMDC2	46.084025	0.984761158	-0.525587619	FALSE
9397	MCOLN1	1.176565	2.220527815	0.317684554	FALSE
9398	MCOLN2	81.676285	0.020185775	-0.571200385	FALSE
9399	MCOLN3	67.799575	-0.319769493	-0.949423089	FALSE
9400	MCPH1	23.3105025	0.289988487	-0.740656703	FALSE
9401	MCRIP1	6.56195	-0.886401739	1.638308447	FALSE
9402	MCRIP2	2.116697	0.011111584	0.702144376	FALSE
9403	MCRS1	4.228723	-0.315154852	1.461268138	FALSE
9404	MCTP1	75.592816	0.705185737	0.382551791	FALSE
9405	MCTP2	63.18775	-0.240600322	-0.707786866	FALSE
9406	MCTS1	26.7149245	0.606798319	0.858920305	FALSE
9407	MCTS2	17.338009	0.636735013	-0.005369372	FALSE
9408	MCU	16.305899	0.160713643	-0.099643906	FALSE
9409	MCUB	55.86026	0.506753973	-0.974584526	FALSE
9410	MCUR1	30.159283	1.267910947	0.756418639	FALSE
9411	MDC1	8.7245425	0.008345841	0.017613439	FALSE
9412	MDFI	3.917433	-0.592969663	-0.464380626	FALSE
9413	MDFIC	92.101005	-0.217591193	-0.649149423	FALSE
9414	MDFIC2	85.339225	-0.257724611	-0.663091234	FALSE
9415	MDGA1	2.05355	0.17396308	-0.700015518	FALSE
9416	MDGA2	30.90066	0.623914015	-0.0563822	FALSE
9417	MDH1	33.7394002	0.031265006	2.008682866	FALSE
9418	MDH1B	48.97846	-0.719624683	-0.728324033	FALSE
9419	MDH2	15.806378	-0.449333694	-0.344957104	FALSE
9420	MDK	-1.525986	0.429857567	0.932953757	FALSE
9421	MDM1	14.818115	-0.841735892	-0.027467091	FALSE
9422	MDM2	38.477525	0.33761817	0.77327807	FALSE
9423	MDM4	18.122069	0.259284051	0.420899539	FALSE
9424	MDN1	46.573312	1.015968734	0.469749634	FALSE
9425	MDP1	18.6095725	0.655988971	1.828629546	FALSE
9426	ME1	53.8173265	0.635510071	0.705708729	FALSE
9427	ME2	27.30018	-0.090692281	-0.157783449	FALSE
9428	ME3	49.48	0.108030543	-0.215002799	FALSE
9429	MEA1	5.154105	0.139205905	1.386752014	FALSE
9430	MEAF6	21.865141	-0.261962236	0.646662097	FALSE
9431	MEAK7	-0.067397	-0.895745781	-0.219710431	FALSE
9432	MECOM	66.41766	-0.785862552	-0.31085533	FALSE
9433	MECP2	7.3673335	0.552152695	2.905443019	FALSE
9434	MECR	11.5709425	-0.09494227	-0.708439486	FALSE
9435	MED1	7.129014	-0.730229196	1.25485033	FALSE
9436	MED10	36.169165	0.274915005	-0.38071467	FALSE
9437	MED11	-11.517739	-1.697021439	0.208421152	FALSE
9438	MED12	9.515782	1.760926778	0.50061878	FALSE
9439	MED12L	43.24235	-0.410679694	0.086559638	FALSE
9440	MED13	15.104362	0.585515382	0.547921674	FALSE
9441	MED13L	33.01855	0.084396694	1.010747864	FALSE
9442	MED14	9.49691325	0.879680848	0.976025725	FALSE
9443	MED15	3.4073505	-0.118201359	0.478947445	FALSE
9444	MED16	-2.5915275	1.089664558	-0.255728552	FALSE
9445	MED17	43.253135	0.615034247	0.602382442	FALSE
9446	MED18	-0.52375	0.996961422	0.127482016	FALSE
9447	MED19	19.820233	0.621062042	-0.574732948	FALSE
9448	MED20	16.073612	-0.084394666	1.11448188	FALSE
9449	MED21	59.681613	0.611692962	-0.318250692	FALSE
9450	MED22	2.5641025	0.997275401	1.738281668	FALSE
9451	MED23	60.409572	0.624011496	0.988376347	FALSE
9452	MED24	7.997938	0.718608384	-0.642395113	FALSE
9453	MED25	2.410579	-0.46445737	0.618669939	FALSE
9454	MED26	1.41676	4.708254943	0.745443451	FALSE
9455	MED27	18.3447014	-0.316652112	1.580501823	FALSE
9456	MED28	26.684979	0.287431843	-0.16668748	FALSE
9457	MED29	10.53108375	1.008236944	-0.120984009	FALSE
9458	MED30	73.7968	-0.684200929	0.357494498	FALSE
9459	MED31	15.0575372	0.599064266	1.809240071	FALSE
9460	MED4	54.642518	1.059518972	0.583531826	FALSE
9461	MED6	48.727805	0.725718076	-0.330446828	TRUE
9462	MED7	41.566398	0.974235362	0.371185772	FALSE
9463	MED8	14.57521	0.873380991	1.827329075	FALSE
9464	MED9	9.1967648	-0.011493226	-0.026942416	FALSE
9465	MEDAG	53.74828	-0.291479121	-1.262969792	TRUE
9466	MEF2A	20.982604	-0.240557744	0.706250881	FALSE
9467	MEF2B	-3.9077445	-0.801065054	-0.285115702	FALSE
9468	MEF2C	69.0327285	0.37884859	1.152411145	FALSE
9469	MEF2D	2.961567	1.352892865	0.822400225	FALSE
9470	MEFV	-12.69417	-0.034557681	-0.325267974	FALSE
9471	MEGF10	57.150723	-0.314979169	-0.315199752	FALSE
9472	MEGF11	16.910416	-0.192002248	-0.19734276	FALSE
9473	MEGF6	-10.892215	-0.808776478	-0.30644789	FALSE
9474	MEGF8	2.328531	1.824705106	2.733449428	FALSE
9475	MEGF9	43.642155	0.713712218	-0.526476493	FALSE
9476	MEI1	1.325565	0.10545028	-0.48760852	FALSE
9477	MEI4	61.65395	-0.547635893	-1.250109011	FALSE
9478	MEIG1	23.0493155	1.083421127	0.991680515	FALSE
9479	MEIKIN	41.81525	-0.726266505	-0.474582282	FALSE
9480	MEIOB	6.421535	-1.276447975	1.473694303	FALSE
9481	MEIOC	11.507895	-1.846231087	-0.098593137	FALSE
9482	MEIOSIN	2.915039	-0.24204058	0.222982586	FALSE
9483	MEIS1	24.5891385	0.34076863	0.856130673	FALSE
9484	MEIS2	45.679291	0.021726968	-0.050063467	FALSE
9485	MEIS3	-9.3671575	0.457386558	-1.019111555	FALSE
9486	MELK	25.159991	0.117548497	-0.020027578	FALSE
9487	MELTF	5.855662	-0.139750265	0.060163546	FALSE
9488	MEMO1	42.436541	1.481063254	1.007290952	FALSE
9489	MEN1	-4.86448875	1.790773064	0.543343073	FALSE
9490	MEOX1	-12.246025	-1.164315294	-0.917343349	FALSE
9491	MEOX2	71.782431	0.672590563	0.512479524	FALSE
9492	MEP1A	27.35337	-0.841516942	-1.224091061	FALSE
9493	MEP1B	23.984745	-0.548401785	-1.182924349	FALSE
9494	MEPCE	3.4205195	4.214868119	1.398778963	FALSE
9495	MEPE	71.43026	0.374263863	-0.639393542	FALSE
9496	MERTK	22.3785315	0.976890805	0.611933719	FALSE
9497	MESD	20.8212605	0.734031677	2.010178333	FALSE
9498	MESP1	4.781197	0.816594322	0.232866683	FALSE
9499	MESP2	10.48802	-0.915901028	-1.10461678	FALSE
9500	MEST	34.3223675	0.925433315	-0.650757108	FALSE
9501	MET	67.51568	0.301406522	0.28020993	FALSE
9502	METAP1	58.5006775	0.845959402	0.170390751	FALSE
9503	METAP1D	29.66772	-0.646859538	-0.717436192	FALSE
9504	METAP2	50.412567	0.752457071	0.274798782	FALSE
9505	METRN	3.7250775	-0.047929781	2.122077968	FALSE
9506	METRNL	3.610092	-0.539754131	-0.011825725	FALSE
9507	METTL1	11.4053375	-0.104223846	-0.166186761	FALSE
9508	METTL13	40.56306292	0.065604371	1.653062997	FALSE
9509	METTL14	54.4298789	0.775484024	1.903560354	FALSE
9510	METTL15	68.353619	0.913943087	-0.462275899	FALSE
9511	METTL16	3.4843772	1.551474606	1.385738951	FALSE
9512	METTL17	43.6504565	0.141701741	0.132376936	FALSE
9513	METTL18	33.094684	0.083875333	0.515296717	FALSE
9514	METTL21A	31.99794	-0.38208627	-0.468835237	FALSE
9515	METTL21C	21.90497	0.428893259	0.082959596	FALSE
9516	METTL22	13.8963	0.655623632	0.266834312	FALSE
9517	METTL23	5.7703742	1.796003362	1.361347086	FALSE
9518	METTL24	47.135625	-0.378149303	-1.056220304	FALSE
9519	METTL25	43.958995	0.292993089	-0.689521926	FALSE
9520	METTL25B	6.168151	0.66404853	2.197174589	FALSE
9521	METTL26	-0.23216	0.106096196	1.263317235	FALSE
9522	METTL27	2.062765	-0.704478689	-0.194110366	FALSE
9523	METTL2A	11.8647181	0.700194557	0.57550792	FALSE
9524	METTL2B	20.23116175	1.593140158	1.214513503	FALSE
9525	METTL3	41.235062	0.278981085	-0.297558247	FALSE
9526	METTL4	56.99638	0.698536486	-0.714761627	FALSE
9527	METTL5	35.644805	-0.699871086	0.060833245	FALSE
9528	METTL6	33.700412	0.414715303	-0.098295402	FALSE
9529	METTL8	51.638575	-0.246392299	0.940911576	FALSE
9530	METTL9	9.6010458	0.391921999	1.5518895	FALSE
9531	MEX3A	2.8238305	2.751270618	-0.183781845	FALSE
9532	MEX3B	34.535587	0.336995661	1.269424657	FALSE
9533	MEX3C	63.62597	0.641217297	-0.435349759	FALSE
9534	MEX3D	-1.29748	-0.542455438	0.476851897	FALSE
9535	MFAP1	21.330292	0.670259585	1.796663133	FALSE
9536	MFAP2	6.6952766	-0.060158612	1.594629358	FALSE
9537	MFAP3	41.0876845	0.505234356	-0.503118316	FALSE
9538	MFAP3L	66.76195	0.847238528	1.119999437	FALSE
9539	MFAP4	9.376942	-0.57325239	-0.950892352	FALSE
9540	MFAP5	76.83835	0.023638782	-0.668280275	FALSE
9541	MFF	37.611252	-0.625730049	-0.544402431	FALSE
9542	MFGE8	13.1592366	-0.069497111	1.323053936	FALSE
9543	MFHAS1	51.830994	1.140610632	-0.051782927	TRUE
