gene	cv_FXS_zscore	NPC_BREACH	Pearson_rho_wFMRP	q_value_wFMRP	q_value_wFMRP_neglog10	
MAD2L2	0.88104967	FALSE	0.513675946	0.084986596	1.070649567	
MADCAM1	0.158011296	FALSE	0.49339365	0.084986596	1.070649567	
MADD	0.845619771	FALSE	0.477504372	0.084986596	1.070649567	
MAEA	-0.765016123	FALSE	0.466434677	0.084986596	1.070649567	
MAEL	-0.759705368	FALSE	0.558996283	0.054702426	1.261993413	
MAF	1.654335286	FALSE	0.507690453	0.084986596	1.070649567	
MAF1	0.362805532	FALSE	0.518546033	0.084986596	1.070649567	
MAFA	1.428687805	FALSE	0.472212522	0.084986596	1.070649567	
MAFB	-0.902235082	FALSE	0.62757182	0.018087064	1.742631936	
MAFF	-0.3779229	FALSE	0.638212273	0.014944202	1.825527272	
MAFG	2.730583047	FALSE	0.480886168	0.084986596	1.070649567	
MAFK	2.2929102	FALSE	0.46997284	0.084986596	1.070649567	
MAGED1	0.942060234	FALSE	0.490363059	0.084986596	1.070649567	
MAGED2	0.474384241	FALSE	0.467173234	0.084986596	1.070649567	
MAGED4	-1.188469822	FALSE	0.47685112	0.084986596	1.070649567	
MAGED4B	-0.997980177	FALSE	0.467589035	0.084986596	1.070649567	
MAGEE1	-0.618402014	FALSE	0.466461787	0.084986596	1.070649567	
MAGEF1	0.139166435	FALSE	0.574851507	0.043874126	1.357791521	
MAGEH1	-1.441185079	FALSE	0.531979513	0.074428736	1.128259355	
MAGI2	-0.077412926	FALSE	0.602993262	0.028233277	1.549238716	
MAGI3	-0.367780105	FALSE	0.46749772	0.084986596	1.070649567	
MAGIX	1.547533123	FALSE	0.485708245	0.084986596	1.070649567	
MAGOH	0.809385836	FALSE	0.680323522	0.005605695	2.251370547	
MAGOHB	-0.862563127	FALSE	0.648672912	0.012099108	1.917246664	
MAGT1	-1.240432421	FALSE	0.475241806	0.084986596	1.070649567	
MAIP1	0.812828417	FALSE	0.504754005	0.084986596	1.070649567	
MAJIN	1.21776135	FALSE	0.473956581	0.084986596	1.070649567	
MAK	0.418643811	FALSE	0.4912658	0.084986596	1.070649567	
MAK16	-0.950180096	FALSE	0.474384848	0.084986596	1.070649567	
MAL	0.146890835	FALSE	0.658233246	0.009913155	2.003788102	
MAL2	0.660742434	FALSE	0.57924361	0.040815405	1.389175885	
MALL	-1.202656243	FALSE	0.471745228	0.084986596	1.070649567	
MALSU1	0.165149145	FALSE	0.515421933	0.084986596	1.070649567	
MALT1	-1.157253824	FALSE	0.467633576	0.084986596	1.070649567	
MAMDC4	1.222500953	FALSE	0.469946208	0.084986596	1.070649567	
MAML1	-0.039210277	FALSE	0.504532312	0.084986596	1.070649567	
MAML2	0.416172332	FALSE	0.46670119	0.084986596	1.070649567	
MAML3	0.161187018	FALSE	0.466568504	0.084986596	1.070649567	
MAMLD1	0.590643502	FALSE	0.471277209	0.084986596	1.070649567	
MAMSTR	0.534266472	FALSE	0.505129012	0.084986596	1.070649567	
MAN1A1	-0.846372196	FALSE	0.562904529	0.051961665	1.284316941	
MAN1A2	-0.492993082	FALSE	0.492398009	0.084986596	1.070649567	
MAN1B1	-0.224489806	FALSE	0.520312537	0.083776715	1.076876675	
MAN1C1	-1.055903454	FALSE	0.491904792	0.084986596	1.070649567	
MAN2A1	-0.359003725	FALSE	0.497522026	0.084986596	1.070649567	
MAN2A2	0.024782329	FALSE	0.470855802	0.084986596	1.070649567	
MAN2B1	-0.852672926	FALSE	0.508861762	0.084986596	1.070649567	
MAN2B2	-0.135206337	FALSE	0.467331461	0.084986596	1.070649567	
MAN2C1	-0.124457932	FALSE	0.466297626	0.084986596	1.070649567	
MANBA	0.396099261	FALSE	0.470789099	0.084986596	1.070649567	
MANBAL	-0.812566431	FALSE	0.498241095	0.084986596	1.070649567	
MANEA	-0.401158784	FALSE	0.488760716	0.084986596	1.070649567	
MANEAL	-0.433459118	FALSE	0.47381729	0.084986596	1.070649567	
MANF	-0.175821085	FALSE	0.574767531	0.043902479	1.357510956	
MANSC1	-0.014139251	FALSE	0.498062757	0.084986596	1.070649567	
MANSC4	1.036926713	FALSE	0.520875055	0.083451578	1.078565448	
MAOB	-1.61328929	FALSE	0.466280489	0.084986596	1.070649567	
MAP10	-0.232497913	FALSE	0.638588007	0.014827132	1.82894286	
MAP1A	-0.052758816	FALSE	0.68012888	0.005611794	2.250898277	
MAP1LC3A	-0.125753989	FALSE	0.600443503	0.029349603	1.532397766	
MAP1LC3B	-0.397718112	FALSE	0.494694738	0.084986596	1.070649567	
MAP1LC3B2	-0.618545433	FALSE	0.579537694	0.040629604	1.391157411	
MAP1S	-0.447627137	FALSE	0.636199981	0.015570781	1.807689608	
MAP2	-0.943627745	FALSE	0.545955124	0.064996428	1.187110512	
MAP2K1	-0.373787247	FALSE	0.523719297	0.081059424	1.091196484	
MAP2K2	1.668732858	FALSE	0.481070376	0.084986596	1.070649567	
MAP2K3	0.48125542	FALSE	0.46877432	0.084986596	1.070649567	
MAP2K4	-0.007098926	FALSE	0.472337405	0.084986596	1.070649567	
MAP2K5	-0.067251826	FALSE	0.501876272	0.084986596	1.070649567	
MAP2K6	-1.352034195	FALSE	0.496213801	0.084986596	1.070649567	
MAP2K7	1.447392073	FALSE	0.472359643	0.084986596	1.070649567	
MAP3K1	-0.159731753	FALSE	0.583502296	0.038515581	1.414363541	
MAP3K10	-0.036518898	FALSE	0.510303628	0.084986596	1.070649567	
MAP3K11	0.83352667	FALSE	0.470113722	0.084986596	1.070649567	
MAP3K12	0.110289589	FALSE	0.50961204	0.084986596	1.070649567	
MAP3K13	-0.875214737	FALSE	0.4701894	0.084986596	1.070649567	
MAP3K14	1.608385046	FALSE	0.467379961	0.084986596	1.070649567	
MAP3K15	0.599520623	FALSE	0.470001865	0.084986596	1.070649567	
MAP3K2	0.207275637	FALSE	0.472082572	0.084986596	1.070649567	
MAP3K20	-0.075570568	FALSE	0.581051234	0.03988333	1.399208593	
MAP3K21	0.424594493	FALSE	0.509890858	0.084986596	1.070649567	
MAP3K3	-0.07711928	FALSE	0.466254993	0.084986596	1.070649567	
MAP3K4	-1.012207181	FALSE	0.481750674	0.084986596	1.070649567	
MAP3K5	0.728395636	FALSE	0.50855596	0.084986596	1.070649567	
MAP3K6	0.716463476	FALSE	0.484717335	0.084986596	1.070649567	
MAP3K7	0.057334701	FALSE	0.499362108	0.084986596	1.070649567	
MAP3K7CL	-1.442464071	FALSE	0.466597104	0.084986596	1.070649567	
MAP3K8	-0.08636196	FALSE	0.492556364	0.084986596	1.070649567	
MAP3K9	-0.316381425	FALSE	0.502624563	0.084986596	1.070649567	
MAP4	-0.3831242	FALSE	0.501958038	0.084986596	1.070649567	
MAP4K1	-0.128938204	FALSE	0.467170235	0.084986596	1.070649567	
MAP4K2	1.181151782	FALSE	0.482538378	0.084986596	1.070649567	
MAP4K3	-1.280567694	FALSE	0.488235015	0.084986596	1.070649567	
MAP4K4	0.306795911	FALSE	0.478261221	0.084986596	1.070649567	
MAP4K5	-1.374144108	FALSE	0.499808523	0.084986596	1.070649567	
MAP6D1	-0.100497536	FALSE	0.466333909	0.084986596	1.070649567	
MAP7	-0.054731264	FALSE	0.466414887	0.084986596	1.070649567	
MAP7D1	2.474440864	FALSE	0.472764125	0.084986596	1.070649567	
MAP7D3	-0.053057876	FALSE	0.499922936	0.084986596	1.070649567	
MAP9	-0.49040777	FALSE	0.472828998	0.084986596	1.070649567	
MAPK1	-0.762106938	FALSE	0.471946638	0.084986596	1.070649567	
MAPK10	-1.07197983	FALSE	0.485730593	0.084986596	1.070649567	
MAPK11	1.884694701	FALSE	0.474031426	0.084986596	1.070649567	
MAPK12	0.57212127	FALSE	0.484875337	0.084986596	1.070649567	
MAPK13	-0.355611432	FALSE	0.472574015	0.084986596	1.070649567	
MAPK14	-0.468017047	FALSE	0.478571428	0.084986596	1.070649567	
MAPK1IP1L	-0.620747726	FALSE	0.484492264	0.084986596	1.070649567	
MAPK3	-1.027129155	FALSE	0.535705914	0.07168587	1.144566441	
MAPK6	-0.564952434	FALSE	0.47339592	0.084986596	1.070649567	
MAPK7	0.282524044	FALSE	0.510744951	0.084986596	1.070649567	
MAPK8	-0.597897214	FALSE	0.471300267	0.084986596	1.070649567	
MAPK8IP1	-0.132477387	FALSE	0.478019276	0.084986596	1.070649567	
MAPK8IP2	1.790711648	FALSE	0.517750088	0.084986596	1.070649567	
MAPK8IP3	1.508934667	FALSE	0.574730768	0.043917988	1.357357566	
MAPK9	0.212358211	FALSE	0.481525522	0.084986596	1.070649567	
MAPKAP1	-0.695147733	FALSE	0.466275031	0.084986596	1.070649567	
MAPKAPK2	0.684160692	FALSE	0.497120167	0.084986596	1.070649567	
MAPKAPK3	0.805231863	FALSE	0.471102696	0.084986596	1.070649567	
MAPKAPK5	-0.095865421	FALSE	0.474069542	0.084986596	1.070649567	
MAPKBP1	0.9843367	FALSE	0.537121869	0.070532768	1.151609072	
MAPRE1	-0.289869206	FALSE	0.474879612	0.084986596	1.070649567	
MAPRE2	0.202401845	FALSE	0.466271235	0.084986596	1.070649567	
MAPRE3	-0.763115221	FALSE	0.481034031	0.084986596	1.070649567	
MAPT	1.013371098	FALSE	0.470661625	0.084986596	1.070649567	
MARCHF1	0.087183245	FALSE	0.483763026	0.084986596	1.070649567	
MARCHF10	-0.569150655	FALSE	0.477216782	0.084986596	1.070649567	
MARCHF2	-1.281300647	FALSE	0.516689967	0.084986596	1.070649567	
MARCHF3	-0.405690729	FALSE	0.474470942	0.084986596	1.070649567	
MARCHF5	0.00525231	FALSE	0.472327974	0.084986596	1.070649567	
MARCHF6	-0.501057268	FALSE	0.609510123	0.025289077	1.597067019	
MARCHF7	-1.234214801	FALSE	0.470123684	0.084986596	1.070649567	
MARCHF8	1.852569841	FALSE	0.471910436	0.084986596	1.070649567	
MARCHF9	0.346643871	FALSE	0.532132252	0.074334253	1.128811021	
MARCKS	0.209988595	FALSE	0.494139483	0.084986596	1.070649567	
MARCKSL1	0.311217935	FALSE	0.529641156	0.07622758	1.117887868	
MARCO	-0.354253748	FALSE	0.467406467	0.084986596	1.070649567	
MARF1	-0.38620889	FALSE	0.466601809	0.084986596	1.070649567	
MARK2	0.510019501	FALSE	0.503561487	0.084986596	1.070649567	
MARK3	-0.172828611	FALSE	0.489388103	0.084986596	1.070649567	
MARK4	-0.684793667	FALSE	0.578007063	0.04150741	1.381874367	
MARS1	-0.546078048	FALSE	0.484044783	0.084986596	1.070649567	
MARS2	-0.613241958	FALSE	0.65250259	0.010972253	1.959704194	
MARVELD1	0.773238526	FALSE	0.496832284	0.084986596	1.070649567	
MARVELD2	-1.145104086	FALSE	0.509045236	0.084986596	1.070649567	
MASP2	-1.589737292	FALSE	0.792341206	0.000101897	3.991840167	
MAST1	0.394245542	FALSE	0.467429661	0.084986596	1.070649567	
MAST2	-0.919389894	FALSE	0.620815762	0.020665805	1.684747672	
MAST3	-0.498161582	FALSE	0.477045117	0.084986596	1.070649567	
MAST4	-1.098954436	FALSE	0.47015394	0.084986596	1.070649567	
MASTL	0.176416636	FALSE	0.560561952	0.054011842	1.267511015	
MAT2A	0.672596065	FALSE	0.538942414	0.06943724	1.158407547	
MAT2B	-1.4200208	FALSE	0.466733514	0.084986596	1.070649567	
MATK	-0.275528788	FALSE	0.480374463	0.084986596	1.070649567	
MATN1	-1.219724605	FALSE	0.466611909	0.084986596	1.070649567	
MATN2	-0.493267812	FALSE	0.48247676	0.084986596	1.070649567	
MATR3	-0.375873806	FALSE	0.474131404	0.084986596	1.070649567	
MAU2	-0.103436518	FALSE	0.537917523	0.070086371	1.154366424	
MAVS	-0.429907741	FALSE	0.467526136	0.084986596	1.070649567	
MAX	-0.149621125	FALSE	0.531049046	0.075235024	1.123579938	
MAZ	1.363123428	FALSE	0.585032444	0.037776561	1.422777585	
MB21D2	1.411721662	FALSE	0.503576383	0.084986596	1.070649567	
MBD1	0.016159813	FALSE	0.620364274	0.020814994	1.681623712	
MBD2	-0.692408804	FALSE	0.476989363	0.084986596	1.070649567	
MBD3	0.565361932	FALSE	0.50996511	0.084986596	1.070649567	
MBD4	0.753441638	FALSE	0.469672817	0.084986596	1.070649567	
MBD5	0.93860191	FALSE	0.466344861	0.084986596	1.070649567	
MBD6	0.074136749	FALSE	0.468068099	0.084986596	1.070649567	
MBIP	-0.12737943	FALSE	0.468826546	0.084986596	1.070649567	
MBLAC1	0.612447446	FALSE	0.501149834	0.084986596	1.070649567	
MBLAC2	-1.331946066	FALSE	0.504317625	0.084986596	1.070649567	
MBNL1	0.774155812	FALSE	0.466714793	0.084986596	1.070649567	
MBNL2	-0.502571026	FALSE	0.47411096	0.084986596	1.070649567	
MBNL3	0.817573885	FALSE	0.466462423	0.084986596	1.070649567	
MBOAT1	-0.621835197	FALSE	0.508626891	0.084986596	1.070649567	
MBOAT2	-1.427172301	FALSE	0.467127847	0.084986596	1.070649567	
MBOAT4	-1.141482045	FALSE	0.475273544	0.084986596	1.070649567	
MBOAT7	0.301326336	FALSE	0.466810399	0.084986596	1.070649567	
MBP	-0.604161454	FALSE	0.468995437	0.084986596	1.070649567	
MBTD1	0.580183271	FALSE	0.510314054	0.084986596	1.070649567	
MBTPS1	-0.565313703	FALSE	0.476988121	0.084986596	1.070649567	
MBTPS2	-0.771212127	FALSE	0.490268057	0.084986596	1.070649567	
MC1R	0.911264	FALSE	0.469482048	0.084986596	1.070649567	
MCAM	0.813342455	FALSE	0.613004287	0.023541502	1.628165838	
MCAT	-0.708696923	FALSE	0.49312811	0.084986596	1.070649567	
MCC	-0.628893895	FALSE	0.535023038	0.07199351	1.142706653	
MCCC1	-1.167253476	FALSE	0.470226956	0.084986596	1.070649567	
MCCC2	-1.550581403	FALSE	0.492664836	0.084986596	1.070649567	
MCEE	-0.986255757	FALSE	0.467327141	0.084986596	1.070649567	
MCEMP1	-1.177632517	FALSE	0.505830373	0.084986596	1.070649567	
MCF2	0.064160447	FALSE	0.540878436	0.068290553	1.16563937	
MCF2L	-1.345408762	FALSE	0.500311323	0.084986596	1.070649567	
MCF2L2	-0.814299264	FALSE	0.477953253	0.084986596	1.070649567	
MCFD2	0.529590176	FALSE	0.476872452	0.084986596	1.070649567	
MCL1	0.70811772	FALSE	0.486230778	0.084986596	1.070649567	
MCM10	-1.127770213	FALSE	0.472792169	0.084986596	1.070649567	
MCM2	0.511302091	FALSE	0.508096852	0.084986596	1.070649567	
MCM3	-0.110848792	FALSE	0.506428394	0.084986596	1.070649567	
MCM3AP	-0.721438141	FALSE	0.472647529	0.084986596	1.070649567	
MCM4	-0.403416962	FALSE	0.477753736	0.084986596	1.070649567	
MCM5	-0.631963623	FALSE	0.46977893	0.084986596	1.070649567	
MCM6	-0.63106878	FALSE	0.479687943	0.084986596	1.070649567	
MCM7	2.059529319	FALSE	0.466591547	0.084986596	1.070649567	
MCM8	0.931121907	FALSE	0.535552522	0.07172997	1.144299351	
MCM9	-1.546054178	FALSE	0.512725362	0.084986596	1.070649567	
MCMBP	-0.505382312	FALSE	0.475391463	0.084986596	1.070649567	
MCMDC2	-1.064891865	FALSE	0.575954966	0.043169172	1.364826277	
MCOLN1	1.039538194	FALSE	0.468606024	0.084986596	1.070649567	
MCOLN2	-0.217607924	FALSE	0.511067369	0.084986596	1.070649567	
MCOLN3	0.35788735	FALSE	0.466363871	0.084986596	1.070649567	
MCPH1	0.231735391	FALSE	0.471682405	0.084986596	1.070649567	
MCRIP1	-0.324488421	FALSE	0.530254601	0.075874273	1.119905455	
MCRIP2	0.27804588	FALSE	0.495423931	0.084986596	1.070649567	
MCRS1	-0.515590824	FALSE	0.470477845	0.084986596	1.070649567	
MCTP1	1.202598708	FALSE	0.469549856	0.084986596	1.070649567	
MCTP2	0.100352077	FALSE	0.51347595	0.084986596	1.070649567	
MCTS1	1.164364607	FALSE	0.47707861	0.084986596	1.070649567	
MCU	-0.469830501	FALSE	0.544614188	0.066064391	1.180032564	
MCUB	-1.19379875	FALSE	0.48900329	0.084986596	1.070649567	
MCUR1	-0.488309492	FALSE	0.795204894	9.09E-05	4.041517987	
MDC1	0.687014106	FALSE	0.469911564	0.084986596	1.070649567	
MDFIC	-0.90717908	FALSE	0.466534578	0.084986596	1.070649567	
MDGA1	-1.38782544	FALSE	0.5664378	0.049514607	1.305266662	
MDH1	1.439501039	FALSE	0.468861245	0.084986596	1.070649567	
MDH1B	-0.775664174	FALSE	0.474845883	0.084986596	1.070649567	
MDH2	0.351486841	FALSE	0.569994549	0.047020167	1.32771583	
MDK	1.452256681	FALSE	0.495523178	0.084986596	1.070649567	
MDM1	-0.579707077	FALSE	0.477506736	0.084986596	1.070649567	
MDM2	-0.629608046	FALSE	0.530176384	0.075874273	1.119905455	
MDM4	-0.333768822	FALSE	0.466351759	0.084986596	1.070649567	
MDN1	0.372890359	FALSE	0.501696396	0.084986596	1.070649567	
MDP1	0.66125591	FALSE	0.596185004	0.031877996	1.496508988	
ME1	0.084199865	FALSE	0.605317805	0.027215388	1.565185476	
ME2	-0.415272066	FALSE	0.470289943	0.084986596	1.070649567	
ME3	-0.651007847	FALSE	0.47234967	0.084986596	1.070649567	
MEA1	-1.243608029	FALSE	0.553010627	0.059579392	1.224903933	
MEAF6	0.233943875	FALSE	0.468744904	0.084986596	1.070649567	
MEAK7	-0.504606291	FALSE	0.468202107	0.084986596	1.070649567	
MECOM	0.55726599	FALSE	0.550488704	0.061495014	1.211160097	
MECP2	-0.144987352	FALSE	0.471995954	0.084986596	1.070649567	
MECR	-0.457515806	FALSE	0.49879383	0.084986596	1.070649567	
MED1	-1.110435968	FALSE	0.46880418	0.084986596	1.070649567	
MED10	-0.436216619	FALSE	0.759063651	0.000440821	3.355737495	
MED11	0.921248706	FALSE	0.466294474	0.084986596	1.070649567	
MED12	-0.617001885	FALSE	0.58572374	0.037465558	1.42636779	
MED12L	0.053246194	FALSE	0.466254547	0.084986596	1.070649567	
MED13	0.253041128	FALSE	0.466617113	0.084986596	1.070649567	
MED13L	1.301782612	FALSE	0.466442727	0.084986596	1.070649567	
MED14	0.2454494	FALSE	0.484742413	0.084986596	1.070649567	
MED15	0.237863337	FALSE	0.471156356	0.084986596	1.070649567	
MED16	0.389900296	FALSE	0.529931748	0.07599084	1.119238753	
MED17	0.61235132	FALSE	0.48422482	0.084986596	1.070649567	
MED18	0.243006364	FALSE	0.473031237	0.084986596	1.070649567	
MED19	0.13791598	FALSE	0.603347094	0.028092373	1.551411571	
MED20	0.625338967	FALSE	0.492617011	0.084986596	1.070649567	
MED21	-0.118539615	FALSE	0.470053822	0.084986596	1.070649567	
MED22	0.850235101	FALSE	0.466493508	0.084986596	1.070649567	
MED23	-0.284088452	FALSE	0.567845999	0.048372828	1.315398521	
MED24	0.368457094	FALSE	0.466975833	0.084986596	1.070649567	
MED25	0.511021496	FALSE	0.472547965	0.084986596	1.070649567	
MED26	-1.024503884	FALSE	0.472238651	0.084986596	1.070649567	
MED27	-0.82691991	FALSE	0.524795109	0.080322674	1.09516184	
MED28	1.104001884	FALSE	0.482871347	0.084986596	1.070649567	
MED29	-0.197964814	FALSE	0.466933215	0.084986596	1.070649567	
MED30	-0.223694787	FALSE	0.530444927	0.075700055	1.120903803	
MED31	0.582527369	FALSE	0.516866027	0.084986596	1.070649567	
MED4	-0.051406096	FALSE	0.509800561	0.084986596	1.070649567	
MED6	1.030484229	FALSE	0.491815936	0.084986596	1.070649567	
MED7	-0.10357868	FALSE	0.47598613	0.084986596	1.070649567	
MED8	0.457144162	FALSE	0.466254202	0.084986596	1.070649567	
MED9	-0.633229314	FALSE	0.562720754	0.052118728	1.283006189	
MEF2A	-0.735461022	FALSE	0.51832676	0.084986596	1.070649567	
MEF2B	0.381464899	FALSE	0.471966067	0.084986596	1.070649567	
MEF2C	0.248805898	FALSE	0.471006092	0.084986596	1.070649567	
MEF2D	1.08815132	FALSE	0.506650447	0.084986596	1.070649567	
MEFV	0.795835189	FALSE	0.466302806	0.084986596	1.070649567	
MEGF6	-0.28487138	FALSE	0.48299255	0.084986596	1.070649567	
MEGF8	2.254411428	FALSE	0.47476793	0.084986596	1.070649567	
MEGF9	-0.895499968	FALSE	0.466753081	0.084986596	1.070649567	
MEI1	-1.231979489	FALSE	0.531769384	0.074736146	1.126469301	
MEIG1	-0.769244436	FALSE	0.466922202	0.084986596	1.070649567	
MEIKIN	-0.032269242	FALSE	0.56175396	0.053017305	1.275582356	
MEIS1	1.960114121	FALSE	0.488591168	0.084986596	1.070649567	
MEIS2	0.205336205	FALSE	0.470399136	0.084986596	1.070649567	
MEIS3	0.753210249	FALSE	0.514262212	0.084986596	1.070649567	
MELK	-1.161273293	FALSE	0.473710102	0.084986596	1.070649567	
MELTF	1.017984224	FALSE	0.571225935	0.046320939	1.334222642	
MEMO1	-0.701684291	FALSE	0.584512708	0.038076506	1.419342913	
MEN1	-0.025194037	FALSE	0.517052702	0.084986596	1.070649567	
MEOX1	-0.675347706	FALSE	0.466272177	0.084986596	1.070649567	
MEPCE	-0.833295607	FALSE	0.529786176	0.076088568	1.118680591	
MERTK	0.367222661	FALSE	0.541371056	0.06822958	1.166027302	
MESD	1.044549247	FALSE	0.470839584	0.084986596	1.070649567	
MESP1	0.893521393	FALSE	0.481011515	0.084986596	1.070649567	
MESP2	-0.557603284	FALSE	0.466472812	0.084986596	1.070649567	
MEST	-1.348229604	FALSE	0.562569751	0.052241077	1.281987877	
METAP1	-0.77156011	FALSE	0.472641865	0.084986596	1.070649567	
METAP1D	0.162680821	FALSE	0.467034294	0.084986596	1.070649567	
METAP2	0.279615654	FALSE	0.466355072	0.084986596	1.070649567	
METRN	3.411309031	FALSE	0.494991111	0.084986596	1.070649567	
METRNL	2.181677434	FALSE	0.496741986	0.084986596	1.070649567	
METTL1	1.415907126	FALSE	0.581958535	0.039266262	1.405980437	
METTL14	-0.706928014	FALSE	0.488378452	0.084986596	1.070649567	
METTL15	-0.103520804	FALSE	0.466593322	0.084986596	1.070649567	
METTL16	-0.066968668	FALSE	0.559183126	0.054702426	1.261993413	
METTL17	-1.204404884	FALSE	0.470826448	0.084986596	1.070649567	
METTL18	-0.860944679	FALSE	0.508500227	0.084986596	1.070649567	
METTL21A	-1.07794398	FALSE	0.466520927	0.084986596	1.070649567	
METTL22	-0.573540342	FALSE	0.466852681	0.084986596	1.070649567	
METTL23	-0.138731268	FALSE	0.492378563	0.084986596	1.070649567	
METTL25	0.466089882	FALSE	0.48065894	0.084986596	1.070649567	
METTL26	2.16121978	FALSE	0.565671693	0.050111022	1.300066738	
METTL27	0.00092192	FALSE	0.476119925	0.084986596	1.070649567	
METTL2A	-0.326643401	FALSE	0.466343305	0.084986596	1.070649567	
METTL2B	0.764498123	FALSE	0.46957723	0.084986596	1.070649567	
METTL3	-0.728816105	FALSE	0.470699339	0.084986596	1.070649567	
METTL4	0.177210554	FALSE	0.766271144	0.000363618	3.439354036	
METTL5	-0.344838298	FALSE	0.581058873	0.03988333	1.399208593	
METTL6	0.996648134	FALSE	0.503016567	0.084986596	1.070649567	
METTL8	-1.451042858	FALSE	0.485918167	0.084986596	1.070649567	
METTL9	0.878058852	FALSE	0.466319739	0.084986596	1.070649567	
MEX3B	-1.151998035	FALSE	0.611134061	0.024540271	1.610120653	
MEX3C	0.305800643	FALSE	0.474037513	0.084986596	1.070649567	
MEX3D	-0.951590914	FALSE	0.471461524	0.084986596	1.070649567	
MFAP1	-0.654612598	FALSE	0.498438135	0.084986596	1.070649567	
MFAP3	1.352904985	FALSE	0.467199549	0.084986596	1.070649567	
MFAP3L	-0.676461968	FALSE	0.514442279	0.084986596	1.070649567	
MFAP4	0.310023476	FALSE	0.46680832	0.084986596	1.070649567	
MFF	-0.734514492	FALSE	0.475071494	0.084986596	1.070649567	
MFGE8	1.104447877	FALSE	0.466255107	0.084986596	1.070649567	
MFHAS1	-1.173583522	FALSE	0.483079952	0.084986596	1.070649567	
MFN1	0.611788878	FALSE	0.469142264	0.084986596	1.070649567	
MFN2	1.380064005	FALSE	0.616289593	0.022339076	1.650934801	
MFNG	0.047197621	FALSE	0.508225535	0.084986596	1.070649567	
MFSD1	0.069439378	FALSE	0.47002128	0.084986596	1.070649567	
MFSD10	0.963061983	FALSE	0.480336325	0.084986596	1.070649567	
MFSD11	-0.400249331	FALSE	0.587583226	0.036421177	1.438646027	
MFSD12	-0.211162333	FALSE	0.477049452	0.084986596	1.070649567	
MFSD13A	-0.988747176	FALSE	0.470592932	0.084986596	1.070649567	
