gene,Pearson_rho_Gene
PPP2R1B,-0.23646076
PPP2R2A,0.185291648
PPP2R2B,-0.216957355
PPP2R2D,0.450950438
PPP2R3A,-0.206689392
PPP2R3B,0.234363786
PPP2R3C,0.361681766
PPP2R5A,-0.112732087
PPP2R5B,-0.17552122
PPP2R5C,0.271350618
PPP2R5D,0.129656594
PPP2R5E,-0.266064286
PPP3CA,0.139651677
PPP3CB,-0.458880975
PPP3CC,-0.0324179
PPP3R1,0.098024003
PPP4C,0.418037604
PPP4R1,0.224944731
PPP4R2,-0.121019841
PPP4R3A,0.103142016
PPP4R3B,-0.348463347
PPP4R4,-0.268491629
PPP5C,-0.019663144
PPP6C,-0.091694554
PPP6R1,0.142695682
PPP6R2,0.240289959
PPP6R3,-0.237623905
PPRC1,-0.118659665
PPT1,0.042947443
PPT2,-0.099809721
PPTC7,-0.156403766
PPWD1,-0.231403893
PQBP1,0.610566937
PRADC1,0.149823736
PRAF2,0.479674529
PRAG1,0.006738881
PRAM1,0.125281923
PRB3,-0.109696801
PRC1,-0.432420367
PRCC,0.309369862
PRCD,0.586126901
PRCP,0.238060925
PRDM1,-0.437417678
PRDM10,-0.393197611
PRDM11,-0.027270741
PRDM15,-0.126343717
PRDM16,-0.203462633
PRDM2,-0.225186429
PRDM4,-0.12012215
PRDM5,0.079922012
PRDM7,-0.23901584
PRDM8,-0.237663464
PRDX1,0.209228813
PRDX2,0.367743235
PRDX3,-0.27849796
PRDX4,0.309751823
PRDX5,0.238224947
PRDX6,0.338832508
PREB,0.033608432
PRELID1,0.574005601
PRELID2,0.206326187
PRELID3A,-0.425570014
PRELID3B,-0.110243182
PREP,-0.315615923
PREPL,-0.426511324
PREX1,0.213580386
PRF1,-0.007729744
PRG2,-0.051408398
PRG4,-0.088958059
PRH1,-0.081496731
PRH2,0.205257035
PRICKLE1,-0.50697095
PRICKLE2,-0.432154588
PRICKLE3,-0.327230344
PRIM1,0.162934283
PRIM2,-0.140601823
PRIMPOL,0.078140117
PRKAA1,-0.240027315
PRKAB1,-0.256561318
PRKAB2,-0.439163769
PRKACA,0.067563281
PRKACB,-0.124421174
PRKAG1,0.025200523
PRKAG2,0.026462011
PRKAR1A,-0.071567313
PRKAR1B,0.374761735
PRKAR2A,-0.26132042
PRKAR2B,0.227883132
PRKCA,-0.018933147
PRKCB,-0.14239725
PRKCD,0.004103639
PRKCE,-0.30828813
PRKCG,-0.247536709
PRKCH,-0.1045814
PRKCI,-0.221308099
PRKCQ,0.238917814
PRKCSH,0.351595524
PRKCZ,0.465225577
PRKD2,0.356348672
PRKD3,-0.190172537
PRKDC,-0.047861157
PRKG1,-0.156709737
PRKG2,0.083104695
PRKN,0.255280592
PRKRA,0.207352138
PRKRIP1,0.191231155
PRKX,0.039096013
PRL,0.024013596
PRLR,-0.207584689
PRMT1,0.550929171
PRMT2,0.403790999
PRMT3,-0.265106509
PRMT5,0.236550807
PRMT6,-0.495811777
PRMT7,-0.159396477
PRMT9,-0.122550693
PRNP,-0.088897724
PROB1,0.026134789
PROC,0.853840607
PROCA1,-0.278144753
PROCR,-0.233459522
PRODH,-0.014857592
PROK2,0.083248198
PROKR2,0.340408099
PROM1,0.557702072
PROM2,-0.054824042
PRORP,0.486167342
PROS1,0.496029036
PROSER1,-0.370908598
PROSER2,0.188729984
PROSER3,-0.166029978
PROX2,-0.102912071
PRPF18,0.226587341
PRPF19,0.219049163
PRPF3,-0.005107085
PRPF31,0.464207011
PRPF38A,-0.087641825
PRPF38B,-0.436152369
PRPF39,-0.205261306
PRPF4,-0.234787765
PRPF40A,-0.079434231
PRPF40B,-0.080759072
PRPF6,0.518898363
PRPF8,0.146045252
PRPS1,0.199685927
PRPS2,-0.047126027
PRPSAP1,0.011088604
PRPSAP2,0.105557903
PRR11,-0.074573358
PRR12,-0.156949265
PRR13,0.277028986
PRR14,0.315661031
PRR14L,-0.259441465
PRR15,-0.2531478
PRR16,0.08925607
PRR19,0.440200706
PRR22,0.224519073
PRR23D1,0.139056446
PRR29,-0.100641763
PRR3,-0.114346087
PRR33,0.035571825
PRR4,-0.163684674
PRR5,0.279738403
PRR5L,-0.509199449
PRR7,0.460159606
PRRC1,-0.124024506
PRRC2A,0.406313691
PRRC2B,0.034757074
PRRC2C,-0.294215199
PRRG1,-0.429836723
PRRG2,-0.330616705
PRRG4,0.076923024
PRRT1,-0.039722668
PRRT2,0.075633509
PRRT3,0.070322936
PRRT4,-0.142210397
PRSS1,0.01741484
PRSS16,-0.232736587
PRSS2,0.419535155
PRSS21,0.04655056
PRSS22,-0.049496892
PRSS23,-0.222313103
PRSS27,0.047796592
PRSS3,0.189326215
PRSS33,0.092769719
PRSS35,0.196329576
PRSS36,0.227702121
PRSS41,-0.032771948
PRSS50,0.384526073
PRSS53,-0.012353975
PRSS57,0.10773514
PRTFDC1,0.075327638
PRTN3,-0.04183413
PRUNE1,0.243891024
PRUNE2,-0.009994763
PRX,-0.001399085
PRXL2A,0.618512592
PRXL2B,0.227349365
PRXL2C,-0.033285397
PRY,0.133191483
PRY2,0.101983459
PSAP,-0.049659037
PSAT1,-0.187915939
PSD,0.308072059
PSD2,0.063200468
PSD3,0.048341179
PSD4,0.134130238
PSEN1,-0.006208688
PSEN2,-0.623204541
PSENEN,0.261864026
PSIP1,0.340878432
PSKH1,0.000136327
PSMA1,0.167919183
PSMA2,0.309329323
PSMA3,0.325919738
PSMA4,0.309513813
PSMA5,0.415087459
PSMA6,0.451275717
PSMA7,0.278362407
PSMA8,-0.376250415
PSMB1,0.521833834
PSMB10,0.319206503
PSMB2,-0.109285132
PSMB3,0.436104781
PSMB4,0.458307463
PSMB5,0.24348732
PSMB6,0.417559955
PSMB7,0.438062988
PSMB8,0.349687982
PSMB9,0.319659811
PSMC1,0.365683141
PSMC2,-0.241879393
PSMC3,0.728992825
PSMC3IP,0.447461334
PSMC4,0.313264076
PSMC5,0.573536564
PSMC6,-0.265838175
PSMD1,0.264464992
PSMD10,0.00833259
PSMD11,-0.09486145
PSMD12,-0.133453427
PSMD13,0.498623979
PSMD14,-0.177187075
PSMD2,0.531527172
PSMD3,-0.274628133
PSMD4,0.438989505
PSMD5,-0.165600003
PSMD6,0.363793066
PSMD7,0.337934933
PSMD8,0.28584444
PSMD9,0.238987836
PSME1,0.561238894
PSME2,0.158617494
PSME3,0.190696377
PSME3IP1,0.265892056
PSME4,0.04748987
PSMF1,0.166114931
PSMG1,0.034591553
PSMG2,0.14602139
PSMG3,0.281778194
PSMG4,0.566752358
PSPC1,0.383816983
PSPH,-0.351566655
PSPN,0.221740996
PSRC1,-0.271418206
PSTK,0.440416987
PSTPIP1,0.282693401
PSTPIP2,-0.495163961
PTAFR,0.299522707
PTAR1,-0.293015222
PTBP1,-0.085454562
PTBP2,-0.326638748
PTBP3,-0.002942017
PTCD1,-0.103564712
PTCD2,-0.204082652
PTCD3,-0.232281687
PTCH1,-0.20929877
PTCH2,-0.504331239
PTCRA,0.405832207
PTDSS1,-0.301810927
PTDSS2,0.107084627
PTEN,0.150600436
PTER,-0.034174873
PTGDR,-0.539983454
PTGDR2,-0.052486982
PTGDS,0.174139919
PTGER2,-0.30596802
PTGER3,-0.087702196
PTGER4,-0.383598748
PTGES,-0.201174576
PTGES2,0.189927371
PTGES3,0.38196394
PTGES3L,0.082906536
PTGFR,-0.426518674
PTGFRN,-0.292934582
PTGIR,0.227275146
PTGR1,-0.233638199
PTGR2,-0.094051429
PTGS1,0.11127629
PTGS2,0.068357039
PTH2R,0.03119872
PTK2,-0.113884995
PTK2B,-0.430770442
PTK6,0.163209276
PTK7,0.133765681
PTMA,0.317687283
PTMS,0.205880338
PTOV1,0.255960418
PTP4A1,0.205613895
PTP4A2,0.048560186
PTP4A3,0.461397472
PTPA,0.312562776
PTPDC1,-0.320339978
PTPMT1,0.316762282
PTPN1,-0.42110501
PTPN11,-0.104765266
PTPN12,-0.150317219
PTPN13,-0.227871271
PTPN18,-0.19578333
PTPN2,-0.148158897
PTPN20,-0.363413111
PTPN22,-0.464180453
PTPN23,-0.136776619
PTPN3,-0.251079707
PTPN4,-0.008616564
PTPN6,0.430596133
PTPN7,-0.140848375
PTPN9,-0.197919919
PTPRA,0.076047773
PTPRB,0.09886577
PTPRC,-0.15954098
PTPRCAP,0.328352006
PTPRE,-0.172297881
PTPRF,0.255116762
PTPRG,-0.264673416
PTPRJ,-0.043441327
PTPRK,-0.087281664
PTPRM,-0.364674625
PTPRN,-0.082503972
PTPRN2,0.098024887
PTPRO,-0.569832269
PTPRR,-0.217599145
PTPRS,0.303796467
PTPRU,-0.222068108
PTRH1,0.137281128
PTRH2,0.26650907
PTRHD1,0.095090371
PTS,0.368139535
PTTG1,-0.035430716
PTTG1IP,0.013453682
PTTG2,0.39246967
PTX3,-0.160813679
PTX4,-0.107494803
PUDP,-0.404571514
PUF60,0.30792588
PUM1,-0.076233792
PUM2,-0.133557324
PUM3,0.113575039
PURA,-0.26338638
PURB,-0.102679132
PUS1,0.312146497
PUS10,-0.701806423
PUS3,-0.289618316
PUS7,-0.275749228
PUS7L,-0.241110248
PUSL1,0.324865811
PVALB,-0.115498765
PVR,-0.34572917
PVRIG,0.089149959
PWP1,0.167490333
PWP2,-0.183991573
PWWP2A,-0.174947649
PWWP2B,0.098098906
PWWP3A,-0.055238963
PXDC1,0.153203927
PXDN,-0.037355613
PXK,-0.166601442
PXMP2,0.150695464
PXMP4,-0.649747965
PXN,-0.009914427
PXT1,-0.050680719
PXYLP1,0.04557893
PYCARD,0.225014959
PYCR1,-0.161757229
PYCR2,0.154713617
PYCR3,0.006871985
PYGB,0.246343759
PYGL,0.054072247
PYGM,0.501265096
PYGO2,0.004374704
PYHIN1,-0.282373118
PYM1,0.421851851
PYROXD1,-0.115398095
PYROXD2,0.415926787
PYURF,0.063920248
QARS1,0.0349984
QDPR,0.228383074
QKI,-0.09069588
QPCT,0.1260302
QPCTL,-0.110136357
QPRT,-0.14556129
QRFP,-0.224904013
QRICH1,-0.22388973
QRICH2,0.160122612
QRSL1,-0.069024667
QSER1,-0.322501741
QSOX1,0.004092776
QSOX2,-0.501128764
QTRT1,0.255604038
QTRT2,-0.41673272
R3HCC1,0.391530918
R3HCC1L,0.582119871
R3HDM1,-0.147649469
R3HDM2,0.094181343
R3HDM4,0.258279617
RAB10,-0.02047365
RAB11A,0.053557609
RAB11B,0.315183858
RAB11FIP1,0.013592332
RAB11FIP2,-0.053511621
RAB11FIP3,-0.110063655
RAB11FIP4,0.127389097
RAB11FIP5,0.125842347
RAB12,-0.406355926
RAB13,0.045044774
RAB14,0.003003896
RAB15,0.213470749
RAB18,0.165294361
RAB19,0.106438167
RAB1A,0.321837134
RAB1B,0.232804385
RAB20,-0.010704507
RAB21,-0.068956952
RAB22A,0.238418916
RAB23,0.233004333
RAB24,0.135124396
RAB25,0.293671342
RAB26,-0.334802042
RAB27A,0.110106853
RAB27B,-0.224615222
RAB28,-0.153570706
RAB29,-0.49122854
RAB2A,0.403084343
RAB2B,-0.419651234
RAB30,-0.095590859
RAB31,0.033761416
RAB32,0.331984538
RAB33A,0.178698693
RAB33B,-0.214339214
RAB34,-0.119842313
RAB35,0.042990816
RAB36,0.04379572
RAB37,0.404540198
RAB38,0.451061176
RAB39A,-0.227758338
RAB39B,-0.133614749
RAB3A,-0.268687995
RAB3C,0.112610068
RAB3D,0.211526311
RAB3GAP1,0.225577608
RAB3GAP2,-0.225575659
RAB3IL1,0.339547816
RAB3IP,-0.010341206
RAB40B,-0.011080297
RAB40C,0.102384053
RAB43,0.082056099
RAB44,-0.153971849
RAB4A,0.206181563
RAB4B,0.164870074
RAB5A,0.018581357
RAB5B,0.173890936
RAB5C,0.153914586
RAB5IF,0.283014552
RAB6A,0.011497936
RAB6B,0.319157724
RAB7A,0.245953639
RAB7B,-0.143112186
RAB8A,0.254767571
RAB8B,-0.089699898
RAB9A,-0.159939482
RAB9B,0.385357707
RABAC1,0.401729385
RABEP1,0.008372518
RABEP2,0.133891623
RABEPK,0.455209565
RABGAP1,-0.262482773
RABGAP1L,0.184158308
RABGEF1,0.0017818
RABGGTA,-0.19438872
RABGGTB,-0.346692029
RABIF,-0.026552357
RABL2A,-0.110091595
RABL2B,-0.24223909
RABL3,-0.103520849
RABL6,0.243891569
RAC1,0.509347955
RAC2,0.321724923
RAC3,-0.346241912
RACGAP1,-0.436785862
RACK1,0.651817904
RAD1,-0.336320185
RAD17,0.086124957
RAD18,-0.361921991
RAD21,0.028819139
RAD23A,0.131344918
RAD23B,0.107840999
RAD50,-0.122626338
RAD51,-0.159271776
RAD51AP1,-0.221559143
RAD51B,0.344773529
RAD51C,0.133704122
RAD51D,-0.347171822
RAD52,-0.474687358
RAD54B,-0.120417908
RAD54L,-0.484133273
RAD54L2,-0.279999673
RAD9A,0.181985305
RAD9B,0.289385396
RADIL,-0.280142001
RADX,-0.057731696
RAE1,0.456285895
RAF1,0.264473262
RAG1,-0.1154849
RAI1,-0.234325183
RAI14,0.054574116
RAI2,0.338406333
RALA,-0.034664849
RALB,0.237664017
RALBP1,0.19652349
RALGAPA1,-0.08785387
RALGAPA2,-0.113689957
RALGAPB,-0.265393417
RALGDS,-0.597603055
RALGPS1,-0.138904288
RALGPS2,-0.371874414
RALY,0.146345445
RAMAC,-0.020732575
RAMP1,0.035376167
RAMP3,-0.029622853
RAN,-0.131578426
RANBP1,0.126995207
RANBP10,-0.43995527
RANBP17,-0.045939918
RANBP2,-0.19089795
RANBP3,0.378958457
RANBP6,-0.456188975
RANBP9,-0.136545282
RANGAP1,0.117175984
RANGRF,0.331801379
RAP1A,0.197198847
RAP1B,-0.035458026
RAP1GAP,-0.118098557
RAP1GAP2,-0.480151258
RAP1GDS1,-0.021400611
RAP2A,-0.559714637
RAP2B,-0.683792514
RAP2C,0.041508969
RAPGEF1,-0.218057527
RAPGEF2,-0.001805468
RAPGEF3,-0.436097564
RAPGEF4,-0.173584486
RAPGEF5,-0.125200211
RAPGEF6,-0.18657444
RAPGEFL1,0.314742097
RAPH1,-0.279159588
RAPSN,0.312261318
RARA,0.321239587
RARG,-0.008106481
RARS1,-0.063139098
RARS2,0.08612541
RASA1,-0.286741778
RASA2,-0.284020306
RASA3,-0.057745916
RASA4,0.051590135
RASA4B,0.25582953
RASAL1,0.061139689
RASAL2,-0.278912321
RASAL3,0.269677397
RASD1,0.474571915
RASGEF1A,0.325767865
RASGEF1B,0.144624056
RASGRF1,-0.054934017
RASGRF2,-0.079840404
RASGRP1,-0.285169943
RASGRP2,0.394078237
RASGRP3,0.082330052
RASGRP4,0.35768817
RASIP1,0.602348996
RASL10A,0.059805801
RASL10B,0.358665887
RASL11A,0.148083151
RASSF1,0.082928845
RASSF2,0.186040643
RASSF3,0.056393734
RASSF4,-0.410097795
RASSF5,0.197080924
RASSF6,-0.015494274
RASSF7,0.324725504
RASSF8,0.317723344
RAVER1,-0.06916175
RAVER2,-0.202122298
RB1,-0.280815354
RB1CC1,-0.116518421
RBAK,-0.184314823
RBBP4,-0.249700019
RBBP5,-0.097818076
RBBP6,-0.003778585
RBBP7,0.280346807
RBBP8,-0.054336457
RBBP9,-0.232793583
RBCK1,0.240786622
RBFA,0.303669136
RBFOX2,-0.192586906
RBFOX3,-0.009883556
RBIS,0.339372998
RBKS,-0.161501205
RBL1,-0.121570618
RBL2,-0.426582492
RBM10,0.06315438
RBM11,-0.132115869
RBM12,-0.019799712
RBM12B,-0.399524457
RBM14,0.093144237
RBM15,-0.027080534
RBM15B,0.244367817
RBM17,-0.270843849
RBM18,-0.135890676
RBM19,0.130580897
RBM20,-0.285239083
RBM22,0.117566934
RBM23,0.201381956
RBM24,0.345301803
RBM25,-0.272510854
RBM26,-0.139763578
RBM27,-0.132199718
RBM28,-0.121470333
RBM3,0.521283387
RBM33,-0.125451686
RBM34,0.220138664
RBM38,0.007373452
RBM39,0.119169972
RBM4,0.44197294
RBM41,-0.143228696
RBM42,0.250223037
RBM43,-0.154055379
RBM44,-0.393766575
RBM45,-0.067712317
RBM47,-0.080311442
RBM48,-0.17967194
RBM4B,0.17479973
RBM5,-0.278348525
RBM6,0.02090032
RBM7,-0.016994039
RBM8A,0.770269456
RBMS1,-0.14878861
RBMS2,-0.462811576
RBMS3,0.038989985
RBMX,0.008433482
RBMX2,0.312534519
RBMXL1,-0.057097905
RBP4,0.220337842
RBP5,0.22181275
RBP7,0.193858977
RBPJ,0.266036412
RBPMS,0.126682091
RBPMS2,0.315671162
RBSN,-0.602244487
RBX1,0.30572863
RC3H1,-0.205926089
RC3H2,0.110275863
RCAN1,-0.343713811
RCAN2,-0.018090317
RCAN3,0.009664157
RCBTB1,-0.25343362
RCBTB2,-0.342139156
RCC1,-0.302899208
RCC1L,0.22519695
RCC2,-0.365871435
RCCD1,-0.272823642
RCE1,-0.016794405
RCHY1,-0.176343346
RCL1,0.417911454
RCN1,-0.069638973
RCN2,-0.006493377
RCN3,0.175964035
RCOR1,-0.106027501
RCOR3,-0.015086216
RCSD1,-0.216490967
RCVRN,-0.011225321
RD3L,-0.12862382
RDH10,-0.326737937
RDH11,0.07304021
RDH13,-0.263993054
RDH14,0.150122009
RDH16,0.316267485
RDH5,0.03777087
RDM1,0.421853885
RDX,-0.199044298
REC8,0.129291368
RECK,-0.030407314
RECQL,-0.28534581
RECQL4,0.330291494
RECQL5,0.066137398
REELD1,-0.272505083
REEP1,-0.212954719
REEP2,0.223137005
REEP3,-0.351662221
REEP4,-0.046912714
REEP5,-0.066913473
REEP6,0.448181774
REG4,0.427389803
REL,-0.289111012
RELA,0.388858404
RELB,0.352192217
RELCH,-0.496773633
RELL1,0.401203117
RELL2,0.182215839
RELT,0.142814179
REM2,0.342743341
RENBP,0.328184712
REP15,-0.055645342
REPIN1,0.156466792
REPS1,0.108266724
REPS2,0.507129921
RER1,0.189783648
RERE,-0.033018012
RESF1,0.365528363
REST,-0.16776411
RET,-0.069282425
RETN,0.074222303
RETREG1,0.212818004
RETREG2,0.354413093
RETREG3,0.096500009
RETSAT,-0.255577952
REV1,-0.145371311
REV3L,-0.132876128
REX1BD,0.279519028
REXO1,-0.078252256
REXO2,0.344451422
REXO4,0.397297577
REXO5,0.078691394
RFC1,-0.00149927
RFC2,0.290721201
RFC3,-0.180321492
RFC4,0.099838517
RFC5,-0.458414028
RFESD,-0.154774624
RFFL,-0.052538386
RFK,-0.058075078
RFLNB,0.342462027
RFNG,0.238413994
RFPL2,-0.168652096
RFPL3,0.262570214
RFT1,-0.191288969
RFTN1,-0.213320395
RFWD3,-0.251595687
RFX1,0.253808124
RFX2,0.204727116
RFX3,-0.547701191
RFX5,-0.511052059
RFX7,-0.311527852
RFX8,-0.336331405
RFXANK,0.355331527
RFXAP,-0.328333128
RGCC,0.330394969
RGL1,0.01362379
RGL2,0.182335351
RGL3,0.471319125
RGL4,0.250485126
RGMA,-0.382535366
RGMB,-0.02883937
RGP1,-0.027070889
RGPD1,0.3215954
RGPD2,0.462606936
RGPD3,-0.612173618
RGPD4,-0.185454349
RGPD5,-0.072867829
RGPD6,-0.076200779
RGPD8,-0.267398922
RGS1,-0.000280568
RGS10,0.755076541
RGS12,-0.065200599
RGS13,-0.149387042
RGS14,0.224891266
RGS16,-0.351996256
RGS17,-0.21543012
RGS18,0.058535774
RGS19,0.23834443
RGS2,0.151408109
RGS3,0.051666335
RGS5,-0.146292931
RGS6,0.132152169
RGS7,0.120977212
RGS9,0.031903752
RHAG,-0.16598993
RHBDD1,-0.356401183
RHBDD2,0.409294711
RHBDD3,-0.007186179
RHBDF1,-0.100866167
RHBDF2,-0.502161611
RHBDL1,-0.007157656
RHCE,-0.067461636
RHD,-0.038521975
RHEB,0.0984389
RHEBL1,0.30165008
RHEX,0.059286198
RHNO1,0.135124879
RHOA,0.291937671
RHOB,-0.450470369
RHOBTB1,0.081442426
RHOBTB2,-0.290591972
RHOBTB3,-0.316633892
RHOC,0.163708156
RHOD,0.117088806
RHOF,0.349090615
RHOG,0.315409332
RHOH,0.148820254
RHOQ,0.02752502
RHOT1,0.107033888
RHOT2,0.152466741
RHOU,-0.651541701
RHOXF1,-0.311429862
RHPN1,0.185945102
RHPN2,-0.086743127
RIBC1,0.180253321
RIBC2,-0.466330753
RIC1,-0.046361854
RIC3,-0.063661924
RIC8A,0.164242452
RIC8B,-0.456068732
RICTOR,-0.126414665
RIDA,0.267444584
RIF1,-0.253561779
RILP,0.227363676
RILPL1,-0.337409026
RILPL2,0.438167625
RIMBP3,-0.463157836
RIMBP3B,0.006532914
RIMBP3C,0.021909478
RIMKLB,0.052710031
RIMS3,0.225710898
RIN1,-0.046201427
RIN2,-0.262700343
RIN3,0.222867945
RING1,0.369736642
RINL,-0.201340639
RINT1,-0.225532049
RIOK1,-0.072874244
RIOK2,-0.116187459
RIOK3,-0.055423786
RIOX1,-0.06681604
RIOX2,-0.08575062
RIPK1,-0.106135605
RIPK2,0.185954717
RIPK3,0.104640876
RIPK4,0.371682314
RIPOR1,0.081693438
RIPOR2,0.040368441
RIPOR3,0.373731138
RIT1,0.084087958
RITA1,0.091586445
RLF,-0.250227415
RLIM,0.02361191
RLN1,-0.053931727
RLN2,0.28906094
RLN3,0.19068983
RMC1,0.322390748
RMDN1,0.131376574
RMDN2,0.133304271
RMDN3,-0.379609536
RMI1,-0.298948016
RMI2,-0.005397096
RMND1,0.036387316
RMND5A,0.141042325
RMND5B,-0.063261185
RNASE1,-0.205432993
RNASE2,0.084193454
RNASE3,-0.120469688
RNASE4,-0.054737639
RNASE6,0.066053086
RNASEH1,-0.514417539
RNASEH2A,0.140424243
RNASEH2B,0.371959684
RNASEH2C,-0.02165372
RNASEK,0.373036904
RNASEL,-0.126799176
RNASET2,0.472802887
RND1,0.340838078
RNF10,0.216302664
RNF103,-0.258828936
RNF11,-0.060682601
RNF111,-0.163232714
RNF112,-0.022374351
RNF113A,0.621086244
RNF114,0.098004924
RNF115,-0.17065955
RNF121,-0.206323412
RNF122,0.270291646
RNF123,0.264033252
RNF125,-0.199637647
RNF126,0.23305
RNF13,0.187165799
RNF130,0.323845848
RNF135,0.158273829
RNF138,-0.082963284
RNF139,0.156589133
RNF14,-0.214814165
RNF141,0.053731299
RNF144A,0.041032703
RNF144B,0.161790702
RNF145,0.096519689
RNF146,-0.744551293
RNF149,0.289722481
RNF151,0.37232223
RNF157,0.427442262
RNF166,0.031043162
RNF167,0.288970349
RNF168,0.167921294
RNF169,0.026372425
RNF170,-0.231248597
RNF175,-0.146092173
RNF181,0.573016448
RNF185,0.171865959
RNF187,0.205844276
RNF19A,-0.201564992
RNF19B,0.347946638
RNF2,-0.107602872
RNF20,0.024733109
RNF207,-0.347901468
RNF208,-0.041597487
RNF212,-0.129716131
RNF212B,-0.24459852
RNF213,-0.285147553
RNF214,-0.496252935
RNF215,0.190882067
RNF216,0.079358155
RNF217,-0.563799848
RNF220,0.340576962
RNF222,0.357195632
RNF227,-0.570131303
RNF24,0.00510541
RNF25,0.496995256
RNF26,0.052653018
RNF31,0.199147679
RNF32,-0.219623949
RNF34,0.125019522
RNF38,-0.394639357
RNF4,0.149179338
RNF40,0.350193476
RNF41,-0.303238421
RNF43,0.301147383
RNF44,-0.126721496
RNF5,0.185395837
RNF6,-0.383573548
RNF7,0.421336689
RNF8,0.15008825
RNFT1,-0.534563009
RNFT2,0.184585877
RNGTT,-0.422635518
RNH1,0.049721955
RNLS,0.058099221
RNMT,0.012767571
RNPC3,-0.180938145
RNPEP,-0.171091288
RNPEPL1,0.367427557
RNPS1,-0.026922755
RO60,-0.210628223
ROBO1,0.063406366
ROBO3,-0.129565652
ROCK1,-0.251719351
ROCK2,-0.185285797
ROGDI,0.116604178
ROM1,-0.069832767
ROMO1,0.343809059
ROPN1L,0.474285979
ROR2,-0.011997356
RORA,-0.25700603
RORC,0.207404116
RP2,-0.14359051
RP9,0.41276686
RPA1,-0.005289046
RPA2,0.684874382
RPA3,0.524651137
RPA4,-0.030349909
RPAIN,-0.106190171
RPAP1,-0.087405301
RPAP2,-0.13696735
RPAP3,0.211204869
RPE,-0.271566917
RPF1,0.102452944
RPF2,0.11578912
RPGR,-0.064236088
RPGRIP1,0.472622711
RPGRIP1L,-0.138244619
RPH3A,0.169408543
RPH3AL,-0.274063198
RPIA,0.315115221
RPL10,0.361584527
RPL10A,0.612536848
RPL11,0.457088254
RPL12,0.595528979
RPL13,0.591216834
RPL13A,0.618427813
RPL14,0.798993411
RPL15,0.390630324
RPL17,0.633157551
RPL18,0.57029716
RPL18A,0.590218186
RPL19,0.787060772
RPL21,0.479320321
RPL22,0.632127538
RPL22L1,0.233423936
RPL23,0.76411718
RPL23A,0.548037939
RPL24,0.630716224
RPL26,0.722125315
RPL26L1,0.526439497
RPL27,0.74570554
RPL27A,0.596243703
RPL28,0.652209499
RPL29,0.534710264
RPL3,0.646173222
RPL30,0.784549265
RPL31,0.484747504
RPL32,0.646892755
RPL34,0.635256602
RPL35,0.569784745
RPL35A,0.353818937
RPL36,0.380611097
RPL36A,0.364595861
RPL36AL,0.578532868
RPL37,0.295749437
RPL37A,0.38369766
RPL38,0.401954839
RPL39,0.279803196
RPL39L,0.116626946
RPL4,0.69043324
RPL41,0.421553584
RPL5,0.177436726
RPL6,0.256833892
RPL7,0.799080795
RPL7A,0.619218181
RPL7L1,-0.24410299
RPL8,0.45767139
RPL9,-0.155461469
RPLP0,0.561577128
RPLP1,0.420938037
RPLP2,0.534010068
RPN1,0.389564038
RPN2,0.008692173
RPP14,-0.285162099
RPP21,0.272330795
RPP25,0.034408472
RPP25L,0.086469034
RPP30,0.169525255
RPP38,-0.323188986
RPP40,0.05082392
RPRD1A,-0.090917537
RPRD1B,-0.314171419
RPRD2,-0.243100254
RPS10,0.769336204
RPS11,0.609462317
RPS12,0.706961074
RPS13,0.626266646
RPS14,0.540147398
RPS15,0.608524896
RPS15A,0.766858556
RPS16,0.621170478
RPS17,0.62595682
RPS18,0.56419679
RPS19,0.504434787
RPS19BP1,0.504829711
RPS2,0.491937345
RPS20,0.547490342
RPS21,0.521810725
RPS23,0.609577504
RPS24,0.658280828
RPS25,0.397544618
RPS26,0.649166577
RPS27,0.759355831
RPS27A,0.564023119
RPS27L,0.099577795
RPS28,0.378301193
RPS29,0.284074036
RPS3,0.503270726
RPS3A,0.804001057
RPS4X,0.685682392
RPS4Y1,0.644026515
RPS4Y2,0.269609351
RPS5,0.557929757
RPS6,0.662303826
RPS6KA1,0.228442967
RPS6KA2,-0.226714103
RPS6KA3,-0.100104465
RPS6KA4,-0.106032759
RPS6KA5,-0.152725037
RPS6KA6,0.235619633
RPS6KB1,-0.242818493
RPS6KB2,0.3015064
RPS6KC1,-0.237195248
RPS6KL1,0.157451144
RPS7,0.804755498
RPS8,0.696022582
RPS9,0.472061829
RPSA,0.73325594
RPTOR,-0.016996755
RPUSD1,0.270002751
RPUSD2,0.237708144
RPUSD3,0.047191855
RPUSD4,-0.076555268
RRAD,-0.256336779
RRAGA,0.067014772
RRAGB,0.182421338
RRAGC,0.076094682
RRAGD,0.102945348
RRAS,0.115052753
RRAS2,-0.141560666
RRBP1,0.011136717
RREB1,-0.502639478
RRM1,-0.070924179
RRM2,-0.217901209
RRM2B,-0.234907568
RRN3,-0.363908977
RRP1,0.25444043
RRP12,0.062944272
RRP15,-0.047012375
RRP1B,-0.331567962
RRP36,0.548802324
RRP7A,-0.436401145
RRP8,0.104735733
RRP9,0.24446046
RRS1,0.051072561
RSAD1,0.221736341
RSAD2,-0.065063664
RSBN1,-0.225718343
RSBN1L,0.038195027
RSF1,0.114541364
RSKR,-0.35170654
RSL1D1,-0.05471653
RSL24D1,0.300336007
RSPH1,0.349368782
RSPH10B,0.056353631
RSPH10B2,0.282975149
RSPH14,0.070346827
RSPH3,0.373741881
