gene	cv_FXS_zscore
MATN3	0.237882038
MATN4	-0.276422016
MATR3	1.72298567
MAU2	-0.124394207
MAVS	1.061342419
MAX	-0.194312465
MAZ	1.84738434
MB	-0.754966003
MB21D2	0.271709675
MBD1	0.036565624
MBD2	0.321109616
MBD3	3.720246146
MBD3L1	-1.096116337
MBD3L2	-1.070322968
MBD3L2B	-0.276414577
MBD3L3	-1.148747669
MBD3L4	-0.895260302
MBD3L5	-1.199331906
MBD4	1.324592857
MBD5	2.422211739
MBD6	1.414173055
MBIP	1.374394756
MBL2	-1.14645379
MBLAC1	0.537553172
MBLAC2	-0.548420322
MBNL1	0.762363012
MBNL2	1.039936935
MBNL3	-0.049981579
MBOAT1	-0.051538084
MBOAT2	-0.059177911
MBOAT4	-0.042092044
MBOAT7	-0.172835527
MBP	1.040401694
MBTD1	-0.907151248
MBTPS1	-1.323560863
MBTPS2	0.788765425
MC1R	-0.645233141
MC2R	0.783499291
MC3R	-0.564779459
MC4R	-1.220144511
MC5R	-0.11785085
MCAM	0.412923831
MCAT	-0.62441118
MCC	0.191620477
MCCC1	0.803115225
MCCC2	0.356795185
MCCD1	-1.172825774
MCEE	-0.849283448
MCEMP1	-0.083553452
MCF2	-0.045189333
MCF2L	-0.832080576
MCF2L2	0.21538426
MCFD2	-0.271969642
MCHR1	-0.386493405
MCHR2	-1.926270434
MCIDAS	-1.960496776
MCL1	0.827511631
MCM10	-0.466265785
MCM2	-1.523045579
MCM3	1.530488612
MCM3AP	0.113159096
MCM4	1.842224972
MCM5	0.341885502
MCM6	0.29365737
MCM7	1.059147814
MCM8	0.717378437
MCM9	-1.289841079
MCMBP	-0.374368637
MCMDC2	0.984761158
MCOLN1	2.220527815
MCOLN2	0.020185775
MCOLN3	-0.319769493
MCPH1	0.289988487
MCRIP1	-0.886401739
MCRIP2	0.011111584
MCRS1	-0.315154852
MCTP1	0.705185737
MCTP2	-0.240600322
MCTS1	0.606798319
MCTS2	0.636735013
MCU	0.160713643
MCUB	0.506753973
MCUR1	1.267910947
MDC1	0.008345841
MDFI	-0.592969663
MDFIC	-0.217591193
MDFIC2	-0.257724611
MDGA1	0.17396308
MDGA2	0.623914015
MDH1	0.031265006
MDH1B	-0.719624683
MDH2	-0.449333694
MDK	0.429857567
MDM1	-0.841735892
MDM2	0.33761817
MDM4	0.259284051
MDN1	1.015968734
MDP1	0.655988971
ME1	0.635510071
ME2	-0.090692281
ME3	0.108030543
MEA1	0.139205905
MEAF6	-0.261962236
MEAK7	-0.895745781
MECOM	-0.785862552
MECP2	0.552152695
MECR	-0.09494227
MED1	-0.730229196
MED10	0.274915005
MED11	-1.697021439
MED12	1.760926778
MED12L	-0.410679694
MED13	0.585515382
MED13L	0.084396694
MED14	0.879680848
MED15	-0.118201359
MED16	1.089664558
MED17	0.615034247
MED18	0.996961422
MED19	0.621062042
MED20	-0.084394666
MED21	0.611692962
MED22	0.997275401
MED23	0.624011496
MED24	0.718608384
MED25	-0.46445737
MED26	4.708254943
MED27	-0.316652112
MED28	0.287431843
MED29	1.008236944
MED30	-0.684200929
MED31	0.599064266
MED4	1.059518972
MED6	0.725718076
MED7	0.974235362
MED8	0.873380991
MED9	-0.011493226
MEDAG	-0.291479121
MEF2A	-0.240557744
MEF2B	-0.801065054
MEF2C	0.37884859
MEF2D	1.352892865
MEFV	-0.034557681
MEGF10	-0.314979169
MEGF11	-0.192002248
MEGF6	-0.808776478
MEGF8	1.824705106
MEGF9	0.713712218
MEI1	0.10545028
MEI4	-0.547635893
MEIG1	1.083421127
MEIKIN	-0.726266505
MEIOB	-1.276447975
MEIOC	-1.846231087
MEIOSIN	-0.24204058
MEIS1	0.34076863
MEIS2	0.021726968
MEIS3	0.457386558
MELK	0.117548497
MELTF	-0.139750265
MEMO1	1.481063254
MEN1	1.790773064
MEOX1	-1.164315294
MEOX2	0.672590563
MEP1A	-0.841516942
MEP1B	-0.548401785
MEPCE	4.214868119
MEPE	0.374263863
MERTK	0.976890805
MESD	0.734031677
MESP1	0.816594322
MESP2	-0.915901028
MEST	0.925433315
MET	0.301406522
METAP1	0.845959402
METAP1D	-0.646859538
METAP2	0.752457071
METRN	-0.047929781
METRNL	-0.539754131
METTL1	-0.104223846
METTL13	0.065604371
METTL14	0.775484024
METTL15	0.913943087
METTL16	1.551474606
METTL17	0.141701741
METTL18	0.083875333
METTL21A	-0.38208627
METTL21C	0.428893259
METTL22	0.655623632
METTL23	1.796003362
METTL24	-0.378149303
METTL25	0.292993089
METTL25B	0.66404853
METTL26	0.106096196
METTL27	-0.704478689
METTL2A	0.700194557
METTL2B	1.593140158
METTL3	0.278981085
METTL4	0.698536486
METTL5	-0.699871086
METTL6	0.414715303
METTL8	-0.246392299
METTL9	0.391921999
MEX3A	2.751270618
MEX3B	0.336995661
MEX3C	0.641217297
MEX3D	-0.542455438
MFAP1	0.670259585
MFAP2	-0.060158612
MFAP3	0.505234356
MFAP3L	0.847238528
MFAP4	-0.57325239
MFAP5	0.023638782
MFF	-0.625730049
MFGE8	-0.069497111
MFHAS1	1.140610632
MFN1	0.742932641
MFN2	-0.469727313
MFNG	1.019406
MFRP	-1.834755195
MFSD1	1.168455495
MFSD10	-0.914852491
MFSD11	0.654300034
MFSD12	1.290881263
MFSD13A	0.29904016
MFSD14A	-0.915630313
MFSD14B	-0.23652047
MFSD2A	1.447225279
MFSD2B	-0.222327944
MFSD3	2.007676586
MFSD4A	-0.618985828
MFSD4B	-0.311886
MFSD5	-0.008164353
MFSD6	0.982159427
MFSD6L	0.03205701
MFSD8	-0.666896771
MFSD9	0.092654931
MGA	-0.863481963
MGAM	-1.784632965
MGAM2	0.264813722
MGARP	0.586258288
MGAT1	-1.035128265
MGAT2	-0.094880481
MGAT3	0.300771056
MGAT4A	-0.195295095
MGAT4B	1.512313114
MGAT4C	0.200574387
MGAT4D	-1.486286678
MGAT5	0.592405404
MGAT5B	0.829134231
MGLL	2.304650626
MGME1	1.288028926
MGMT	-1.022556616
MGP	0.104834836
MGRN1	-1.435182147
MGST1	0.267917376
MGST2	0.869135653
MGST3	0.84147698
MIA	-1.787042185
MIA2	0.869178986
MIA3	-0.009251996
MIB1	-0.338502625
MIB2	2.975010936
MICA	-0.851696084
MICAL1	-0.587459328
MICAL2	-0.452438591
MICAL3	-1.541164664
MICALL1	-0.341694475
MICALL2	0.444221485
MICB	-0.997010628
MICOS10	1.260309461
MICOS13	-0.18126277
MICU1	-0.128764536
MICU2	-0.704518161
MICU3	-1.600104735
MID1	-0.754521816
MID1IP1	-0.402119261
MID2	0.252329895
MIDEAS	0.384075457
MIDN	0.746996828
MIEF1	-1.013486638
MIEF2	1.393319047
MIEN1	-0.586266114
MIER1	2.80853266
MIER2	1.477034361
MIER3	-0.614144656
MIF	0.610605327
MIF4GD	1.616414102
MIGA1	-0.332342921
MIGA2	2.188337635
MIIP	-0.536774068
MILR1	-0.601982429
MINAR1	-1.046060859
MINAR2	-1.361491398
MINDY1	0.17752401
MINDY2	0.616535731
MINDY3	-0.890268871
MINDY4	-0.300937206
MINDY4B	-0.060725474
MINK1	-0.382417767
MINPP1	0.129836035
MIOS	0.336405502
MIOX	-0.828234897
MIP	-0.075121968
MIPEP	0.201457771
MIPOL1	-1.352578742
MIS12	-0.263435641
MIS18A	0.570021456
MIS18BP1	0.604215466
MISFA	1.190232583
MISP	-1.619456018
MISP3	-0.686727336
MITD1	-0.360865069
MITF	1.178709873
MIURF	-1.007962451
MIX23	0.921153902
MIXL1	0.199978345
MKI67	-0.131809605
MKKS	0.478954663
MKLN1	-1.629499857
MKNK1	-1.416835373
MKNK2	1.330070314
MKRN1	-0.329448237
MKRN2	-1.644472895
MKRN2OS	-1.498807709
MKRN3	0.054368614
MKS1	-0.449567043
MKX	0.214806311
MLANA	0.633555459
MLC1	-0.081953559
MLEC	-0.087170629
MLF1	0.715883752
MLF2	-0.16010747
MLH1	-1.3282589
MLH3	0.819635927
MLIP	-1.34599274
MLKL	-0.126509228
MLLT1	2.80181082
MLLT10	0.676689358
MLLT11	1.248098057
MLLT3	0.465821196
MLLT6	3.809356223
MLN	-1.802845012
MLNR	-0.673436408
MLPH	-1.770649076
MLST8	2.054892736
MLX	0.334673904
MLXIP	1.732411364
MLXIPL	-0.386145746
MLYCD	-0.05556115
MMAA	-0.318794622
MMAB	-0.307715145
MMACHC	1.439315093
MMADHC	0.133346225
MMD	1.171230858
MMD2	-1.453060363
MME	0.178648441
MMEL1	-0.452684146
MMGT1	0.997420708
MMP1	0.131016406
MMP10	-0.718367914
MMP11	-0.322949838
MMP12	-0.192069238
MMP13	0.436251531
MMP14	-0.199834735
MMP15	-2.149858132
MMP16	-0.287405998
MMP17	0.036541289
MMP19	-0.216177016
MMP2	-0.840814621
MMP20	-1.441002816
MMP21	1.104176239
MMP23B	-0.037309624
MMP24	-0.486351608
MMP24OS	0.031876192
MMP25	-0.334046914
MMP26	-0.171166172
MMP27	-0.639280876
MMP28	0.535825173
MMP3	-0.297468388
MMP7	-0.030352623
MMP8	-1.3798363
MMP9	-0.298251512
MMRN1	0.498650684
MMRN2	0.663200286
MMS19	-0.874103927
MMS22L	-0.376044903
MMUT	-0.161740048
MN1	0.372328543
MNAT1	0.366316812
MND1	0.512841901
MNDA	-0.933940322
MNS1	-1.598918268
MNT	0.727090164
MNX1	-1.130849119
MOAP1	1.113378517
MOB1A	0.237168504
MOB1B	0.475259886
MOB2	-0.098252884
MOB3A	1.357038817
MOB3B	0.080346048
MOB3C	1.086151662
MOB4	-0.736454542
MOBP	-1.253778795
MOCOS	-0.30789717
MOCS1	0.981697184
MOCS2	0.299617092
MOCS3	-0.872234536
MOG	0.729853117
MOGAT1	-0.299964733
MOGAT2	0.282622882
MOGAT3	0.123606573
MOGS	-0.486125259
MOK	0.349331183
MON1A	-1.755307322
MON1B	1.499328779
MON2	0.261675737
MORC1	-0.032130664
MORC2	1.447653505
MORC3	0.635710028
MORC4	1.510528554
MORF4L1	0.927985956
MORF4L2	-0.176243453
MORN1	0.355074652
MORN2	0.038622767
MORN3	0.396885247
MORN4	1.751272608
MORN5	-1.008380812
MOS	-0.188706453
MOSMO	0.388908689
MOSPD1	0.977939018
MOSPD2	-0.401064476
MOSPD3	-0.397750894
MOV10	-0.176712403
MOV10L1	-1.299348462
MOXD1	-1.177268935
MPC1	0.556547049
MPC1L	0.447942929
MPC2	1.019322691
MPDU1	0.17455161
MPDZ	-0.121973854
MPEG1	0.14930086
MPG	3.45403039
MPHOSPH10	0.640028476
MPHOSPH6	-1.657920529
MPHOSPH8	0.811765824
MPHOSPH9	-0.262511459
MPI	-1.560706551
MPIG6B	0.786012642
MPL	-1.254988171
MPLKIP	0.484201847
MPND	0.708353444
MPO	-0.293363864
MPP1	-0.904798464
MPP2	-0.717643209
MPP3	0.000470414
MPP4	0.480305258
MPP7	0.239515928
MPPE1	1.888178882
MPPED1	0.666699462
MPPED2	0.105758476
MPRIP	2.327084119
MPST	0.81595402
MPV17	-1.442942191
MPV17L	-0.079912948
MPV17L2	0.102010472
MPZ	1.302391113
MPZL1	-0.551070727
MPZL2	-0.910614169
MPZL3	0.383625843
MR1	1.231984965
MRAP	0.456360383
MRAP2	-0.671117124
MRAS	0.601032123
MRC1	-0.155160856
MRC2	-0.984641016
MRE11	-0.026670252
MREG	0.211586712
MRFAP1	0.501835285
MRFAP1L1	0.058469063
MRFAP1L2	-0.940737394
MRGBP	-1.960176926
MRGPRD	-2.085501014
MRGPRE	-1.434069665
MRGPRF	-1.300586244
MRGPRG	0.731830706
MRGPRX1	-0.233964588
MRGPRX2	-1.182373424
MRGPRX3	-0.865364228
MRGPRX4	-1.376265515
MRI1	1.772061931
MRLN	-0.254056356
MRM1	-0.449374877
MRM2	2.429341949
MRM3	0.628927985
MRNIP	-0.237552901
MRO	-0.2117668
MROH1	-1.022974638
MROH2A	-1.392829115
MROH2B	-0.756952659
MROH5	
MROH6	-0.675741124
MROH7	-1.978269717
MROH8	
MROH9	-1.104937127
MRPL1	0.289434414
MRPL10	0.681687597
MRPL11	-0.459666915
MRPL12	0.71438805
MRPL13	-1.846703631
MRPL14	0.719540622
MRPL15	-0.322427294
MRPL16	-0.48419826
MRPL17	-1.058100323
MRPL18	-0.235879343
MRPL19	-0.050214311
MRPL2	-0.013118166
MRPL20	-0.425999829
MRPL21	0.584362289
MRPL22	0.669246256
MRPL23	2.470155498
MRPL24	1.290889812
MRPL27	0.858682602
MRPL28	0.591759175
MRPL3	1.575737472
MRPL30	2.043840716
MRPL32	0.838020621
MRPL33	1.706545744
MRPL34	1.912295558
MRPL35	-0.506823773
MRPL36	0.284751083
MRPL37	-0.0078955
MRPL38	0.087405576
MRPL39	-0.208622496
MRPL4	0.059510708
MRPL40	-0.394511482
MRPL41	1.098004624
MRPL42	0.644433359
MRPL43	0.400920649
MRPL44	1.051316773
MRPL45	3.13996771
MRPL46	1.363195094
MRPL47	0.715217968
MRPL48	1.192327178
MRPL49	-1.559378486
MRPL50	-1.704326128
MRPL51	1.66098214
MRPL52	-0.357800335
MRPL53	3.030701069
MRPL54	0.561524215
MRPL55	0.033557126
MRPL57	0.356433545
MRPL58	-0.142345538
MRPL9	-0.086050492
MRPS10	-0.54459042
MRPS11	1.133760866
MRPS12	-1.375276635
MRPS14	-0.927865653
MRPS15	1.650302007
MRPS16	-0.490392531
MRPS17	-0.775308497
MRPS18A	-0.623967075
MRPS18B	2.014381362
MRPS18C	0.456297719
MRPS2	-0.1832509
MRPS21	0.782189219
MRPS22	-0.035670849
MRPS23	1.250419828
MRPS24	-0.082983593
MRPS25	0.024415947
MRPS26	-0.694724722
MRPS27	0.048588046
MRPS28	-0.343293381
MRPS30	0.948022232
MRPS31	-0.843607553
MRPS33	0.904802475
MRPS34	3.721993957
MRPS35	0.524329447
MRPS5	-0.43020583
MRPS6	0.789553669
MRPS7	3.194537363
MRPS9	-0.356758586
MRRF	0.544012986
MRS2	-0.046363649
MRTFA	0.765549724
MRTFB	-0.336657339
MRTO4	-0.533891746
MS4A1	-0.145933806
MS4A10	-1.429587434
MS4A12	-0.239069006
MS4A13	-1.177962371
MS4A14	-0.443517877
MS4A15	-0.732558136
MS4A18	-0.659745146
MS4A2	-0.096218858
MS4A3	-1.001557519
MS4A4A	-1.023701206
MS4A4E	0.071138308
MS4A5	-1.319899374
MS4A6A	-1.142006282
MS4A6E	-1.653124426
MS4A7	0.034158721
MS4A8	-0.085334288
MSANTD1	-0.035041456
MSANTD2	-0.379526704
MSANTD3	0.520241766
MSANTD4	-0.204425475
MSANTD5	-1.04609428
MSANTD7	0.760275183
MSC	-0.750331847
MSGN1	-0.56128926
MSH2	-0.01005111
MSH3	0.193436707
MSH4	0.042409432
MSH5	1.558953774
MSH6	0.011451599
MSI1	-0.534492304
MSI2	-0.874872357
MSL1	-0.086856878
MSL2	0.946369502
MSL3	0.816427353
MSLN	1.088506031
MSMB	-0.399973434
MSMO1	0.452840624
MSMP	0.603326619
MSN	0.699938543
MSR1	-0.494551385
MSRA	-0.433805938
MSRB1	1.684743198
MSRB2	-0.944578704
MSRB3	-0.171880479
MSS51	-0.720197012
MST1	1.188020234
MST1R	0.116709264
MSTN	-1.846422838
MSTO1	-1.502952136
MSX1	-0.91967163
MSX2	-1.121631746
MT1A	-0.589980016
MT1B	-0.836331311
MT1E	-0.821404575
MT1F	-1.098355932
MT1G	0.396573132
MT1H	0.959321137
MT1HL1	-1.25166016
MT1M	-0.387202948
MT1X	-1.663865011
MT2A	0.364403157
MT3	-1.208731608
MT4	-1.220895384
MTA1	-0.790929377
MTA2	2.046686018
MTA3	-0.064939794
MTAP	0.214079536
MTARC1	1.30523004
MTARC2	-0.679093981
MTBP	0.972468616
MTCH1	1.166193709
MTCH2	1.258359528
MTCL1	-1.717425063
MTCL2	0.415156068
MTCL3	1.125337812
MTCP1	-0.099687823
MTDH	0.918247342
MTERF1	0.441091092
MTERF2	-0.710873422
MTERF3	0.362213864
MTERF4	1.977735996
MTF1	1.352167723
MTF2	-1.084045562
MTFMT	0.737199145
MTFP1	-0.934780319
MTFR1	1.399233881
MTFR1L	0.367201962
MTFR2	1.281654472
MTG1	-1.317717866
MTG2	0.793290605
MTHFD1	0.482012087
MTHFD1L	0.501737945
MTHFD2	0.827651669
MTHFD2L	0.589215729
MTHFR	1.469738952
MTHFS	0.322902266
MTHFSD	0.514200969
MTIF2	0.385591156
MTIF3	0.246588811
MTLN	-0.753238303
MTM1	-0.719531442
MTMR1	-0.214717475
MTMR10	0.03782941
MTMR11	-0.561986274
MTMR12	0.776230752
MTMR14	-0.825421095
MTMR2	1.176290147
MTMR3	-0.704974808
MTMR4	-0.021874189
MTMR6	0.927551259
MTMR7	-1.060729199
MTMR8	-2.290930552
MTMR9	-0.996885595
MTNR1A	-1.687421935
MTNR1B	-0.359690774
MTO1	1.166994993
MTOR	1.306393533
MTPAP	0.525290015
MTPN	0.332982797
MTR	0.274621165
MTRES1	0.876401217
MTREX	0.260415853
MTRF1	-0.310207736
MTRF1L	-0.645809796
MTRFR	2.109218168
MTRR	0.909486199
MTSS1	-0.65064288
MTSS2	-1.1147658
MTTP	-0.95603974
MTURN	0.653553636
MTUS1	0.386895218
MTUS2	-0.961323265
MTX1	-1.525480729
MTX2	0.663430878
MTX3	-0.042811868
MUC12	-1.692213597
MUC13	-0.139008956
MUC15	-0.026855971
MUC16	
MUC17	-1.565630765
MUC2	
MUC20	1.322537828
MUC21	0.331292242
MUC22	-1.204335643
MUC3A	-1.746356552
MUC4	0.236293887
MUC5AC	-0.110861627
MUC5B	-0.632191702
MUC6	-0.847170646
MUC7	-0.232787007
MUCL1	-0.306338724
MUCL3	-0.356296011
MUL1	0.243954983
MUS81	-1.412540179
MUSK	-0.969894727
MUSTN1	1.131812368
MUTYH	0.785937524
MVB12A	-1.044491388
MVB12B	-0.789284263
MVD	0.483049215
MVK	0.396816453
MVP	-1.045992541
MX1	-0.761465839
MX2	-0.42395684
MXD1	0.294319497
MXD3	-0.416387187
MXD4	0.777680582
MXI1	-0.309144847
MXRA5	-1.720147267
MXRA7	0.900252367
MXRA8	-0.482240299
MYADM	0.828760682
MYADML2	1.430393152
MYB	-0.64676945
MYBBP1A	3.52501578
MYBL1	0.529513115
MYBL2	-0.977260846
MYBPC1	-0.350314682
MYBPC2	-1.608690707
MYBPC3	-0.110786701
MYBPH	1.545562643
MYBPHL	-0.575235362
MYC	0.746181402
MYCBP	0.002455176
MYCBP2	0.644733921
MYCBPAP	1.021517963
MYCL	1.542551188
MYCN	-0.301565602
MYCT1	-0.747362759
MYD88	-1.062203701
MYDGF	1.096636738
MYEF2	0.59926927
MYEOV	-0.238193581
MYF5	-0.286378429
MYF6	-0.69064199
MYG1	0.627312804
MYH1	-1.918986531
MYH10	1.307993645
MYH11	-1.119830911
MYH13	-1.25036633
MYH14	0.036508691
MYH15	-0.640035208
MYH2	-1.377437877
MYH3	0.82772074
MYH4	-0.967675181
MYH6	-1.348591042
MYH7	-0.596940576
MYH7B	1.023577461
MYH8	-1.110486046
MYH9	-0.245294048
MYL1	-0.992857295
MYL10	-1.32629
MYL11	-0.036117988
MYL12A	1.577103739
MYL12B	1.141678561
MYL2	-0.549742703
MYL3	-1.039510046
MYL4	-1.171566678
MYL5	0.945358398
MYL6	0.789787341
MYL6B	0.129861412
MYL7	0.882710374
MYL9	0.040965354
MYLIP	0.375906102
MYLK	0.865394411
MYLK2	1.539905283
MYLK3	-0.254265861
MYLK4	-0.287868267
MYMK	0.241517799
MYMX	1.519410448
MYNN	0.388451039
MYO10	0.320883892
MYO15A	0.568662805
MYO15B	-0.321307809
MYO16	-0.533531331
MYO18A	0.075832399
MYO18B	-0.701617822
MYO19	0.09536937
MYO1A	-0.668107551
MYO1B	-0.875859312
MYO1C	0.021668428
MYO1D	0.366205311
MYO1E	-0.647258654
MYO1F	0.936428141
MYO1G	-0.118816708
MYO1H	-0.592837376
MYO3A	-0.975446998
MYO3B	-1.056609682
MYO5A	1.179186094
MYO5B	-1.585753424
MYO5C	0.524437994
MYO6	-0.060783798
MYO7A	-0.0928685
MYO7B	0.149069879
MYO9A	-1.608375394
MYO9B	3.234419624
MYOC	0.418296765
MYOCD	0.265464406
MYOCOS	-0.847025248
MYOD1	-1.856629455
MYOF	-0.096208964
MYOG	-1.505281919
MYOM1	0.000834419
MYOM2	-0.198819307
MYOM3	-0.875550809
MYORG	-1.546139595
MYOT	0.948414582
MYOZ1	0.998969676
MYOZ2	0.680836427
MYOZ3	-0.223554869
MYPN	-0.163518717
MYPOP	-0.159466167
MYRF	1.469180632
MYRFL	0.925051662
MYRIP	-1.082224435
MYSM1	0.920236278
MYT1	-1.559691497
MYT1L	0.70691171
MYZAP	-0.920726087
MZB1	-0.742707501
MZF1	4.535881249
MZT1	-1.273351665
MZT2A	1.31013573
MZT2B	1.031795508
N4BP1	0.994153764
N4BP2	0.201867647
N4BP2L1	0.050773352
N4BP2L2	0.92440387
N4BP3	-0.012470466
N6AMT1	0.580229248
NAA10	0.953311303
NAA11	0.402066835
NAA15	0.826037904
NAA16	-0.175128046
NAA20	0.763301611
NAA25	-1.573288989
NAA30	0.005153698
NAA35	-0.041252954
NAA38	0.044291659
NAA40	1.837651109
NAA50	0.740887162
NAA60	-1.14266363
NAA80	-0.620240471
NAAA	0.90892075
NAALAD2	-0.577978677
NAALADL1	-0.629955906
NAALADL2	0.055912611
NAB1	0.523772545
NAB2	-1.181964536
NABP1	1.020582385
NABP2	-0.232598592
NACA	0.307483844
NACA2	-1.208377444
NACAD	1.030947089
NACC1	2.067092422
NACC2	0.521754741
NADK	-0.009762366
NADK2	0.712433983
NADSYN1	-0.11370068
NAE1	0.656590915
NAF1	0.333507672
NAGA	-0.049338701
NAGK	0.783526188
NAGLU	-0.011030381
NAGPA	-1.130258431
NAGS	-0.892113798
NAIF1	0.648052055
NAIP	0.09311429
NALCN	-0.264980265
NALF1	-0.250291517
NALF2	-0.648488148
NAMPT	-0.393467584
NANOG	-0.230262818
NANOGNB	-0.615363739
NANOGP8	-1.140899589
NANOS1	2.199065306
NANOS2	-1.373998934
NANOS3	-2.004143116
NANP	0.849532145
NANS	-0.114803939
NAP1L1	0.719869408
NAP1L2	-1.868444492
NAP1L3	0.478313707
NAP1L4	2.599395081
NAP1L5	1.001943231
NAPA	-0.848226353
NAPB	-0.073557048
NAPEPLD	-0.087764969
NAPG	0.525195668
NAPRT	-1.924593221
NAPSA	1.371466129
NARF	0.347299384
NARS1	0.8858016
NARS2	0.204033553
NASP	0.656123871
NAT1	-0.772101258
NAT10	0.136972106
NAT14	-0.728172102
NAT16	-1.769659814
NAT2	-0.743951896
NAT8	-1.355748138
NAT8L	2.248120449
NAT9	1.197340792
NATD1	-1.468845347
NAV1	-0.156832867
NAV2	1.74442402
NAV3	0.970730278
NAXD	-0.9778137
NAXE	0.832771287
NBAS	0.716380268
NBDY	0.465666819
NBEA	0.206269084
NBEAL1	-1.027715186
NBEAL2	0.574805813
NBL1	-0.284053472
NBN	1.089247229
NBPF1	
NBPF10	-0.193456577
NBPF11	-0.276693943
NBPF12	0.534560565
NBPF14	-0.349567696
NBPF15	-0.372976611
NBPF19	-0.422830087
NBPF20	0.341376635
NBPF3	-0.836113713
NBPF4	-0.144123253
NBPF6	0.534839883
NBPF8	1.075110285
NBPF9	-0.099600107
NBR1	1.374147359
NCALD	-1.909551153
NCAM1	0.543060219
NCAM2	0.728487581
NCAN	-0.77564586
NCAPD2	1.48037713
NCAPD3	1.15973552
NCAPG	0.795984583
NCAPG2	-0.022516744
NCAPH	0.190031205
NCAPH2	1.433506722
NCBP1	0.870228549
NCBP2	0.485219834
NCBP2AS2	-0.187828819
NCBP2L	1.042270934
NCBP3	-0.952946316
NCCRP1	-0.838645636
NCDN	0.434418474
NCEH1	0.083624173
NCF1	-0.087852341
NCF2	1.182542507
NCF4	0.033658069
NCK1	0.43956956
NCK2	0.934213152
NCKAP1	0.302070824
NCKAP1L	-1.298031965
NCKAP5	0.414595665
NCKAP5L	-0.161784813
NCKIPSD	6.149685616
NCL	0.612108815
NCLN	-0.397274184
NCMAP	-1.786215733
NCOA1	0.965677524
NCOA2	0.73168402
NCOA3	1.14858802
NCOA4	0.302543115
NCOA5	2.125629216
NCOA6	0.016587048
NCOA7	1.039314562
NCOR1	0.327662725
NCOR2	-1.286364741
NCR1	-1.135090826
NCR2	-0.470507275
NCR3	-0.200349777
NCR3LG1	-1.323382761
NCS1	0.956783106
NCSTN	0.594887301
NDC1	0.845831283
NDC80	0.152989327
NDE1	-0.159348984
NDEL1	0.309355013
NDFIP1	0.893711902
NDFIP2	0.705559272
NDN	-1.441875543
NDNF	0.226746564
NDOR1	4.585490765
NDP	-0.720529689
NDRG1	0.221237142
NDRG2	0.459935153
NDRG3	-1.007353676
NDRG4	-1.81781445
NDST1	0.356096434
NDST2	-0.265928477
NDST3	-0.476261882
NDST4	-1.364201164
NDUFA1	0.296941335
NDUFA10	2.277788499
NDUFA11	0.802155063
NDUFA12	-0.196217835
NDUFA13	0.299905227
NDUFA2	1.833493349
NDUFA3	1.127687641
NDUFA4	1.136994371
NDUFA4L2	-0.642874629
NDUFA5	0.700432936
NDUFA6	-2.032102828
NDUFA7	3.376389867
NDUFA8	0.505073009
NDUFA9	0.396225395
NDUFAB1	-1.016444548
NDUFAF1	-1.282139888
NDUFAF2	-0.747331394
NDUFAF3	0.303227348
NDUFAF4	0.078656342
NDUFAF5	1.130197223
NDUFAF6	0.393497104
NDUFAF7	1.700730658
NDUFAF8	-0.090037884
NDUFB1	0.599544237
NDUFB10	1.379590275
NDUFB11	-0.17139895
NDUFB2	0.103422664
NDUFB3	0.743924644
NDUFB4	0.930915009
NDUFB5	0.52979315
NDUFB6	0.649081704
NDUFB7	0.806850199
NDUFB8	0.757041
NDUFB9	0.049630342
NDUFC1	1.144369855
NDUFC2	-0.315872346
NDUFS1	-0.361794736
NDUFS2	0.757737857
NDUFS3	1.348047245
NDUFS4	-0.200523058
NDUFS5	-0.623774039
NDUFS6	0.522663319
NDUFS7	-1.402125497
NDUFS8	0.877563338
NDUFV1	-0.223714112
NDUFV2	0.629653651
NDUFV3	0.058180579
NEB	0.146990437
NEBL	-0.561236428
NECAB1	-1.417087244
NECAB2	-1.267106861
NECAB3	-0.933362708
NECAP1	0.142931535
NECAP2	-1.863891956
NECTIN1	1.097212692
NECTIN2	1.378951506
NECTIN3	1.218737149
NECTIN4	-0.705720918
NEDD1	0.15906836
NEDD4	0.248042795
NEDD4L	0.192154741
NEDD8	0.703709233
NEDD9	-0.585691255
NEFH	-0.456586337
NEFL	-0.523812004
NEFM	-0.107992272
NEGR1	-0.381751592
NEIL1	0.824704777
NEIL2	-0.205348804
NEIL3	0.200976806
NEK1	0.369688041
NEK10	0.425299777
NEK11	0.511090303
NEK2	0.588987189
NEK3	0.061508312
NEK4	-0.872844038
NEK5	-1.314810905
NEK6	0.758501396
NEK7	0.591427248
NEK8	-1.417636604
NEK9	0.534618304
NELFA	0.063404764
NELFB	2.936445143
NELFCD	-0.384224987
NELFE	1.779470106
NELL1	-0.883309193
NELL2	-0.482403054
NEMF	0.126853169
NEMP1	-0.78450092
NEMP2	1.026235895
NENF	0.378097541
NEO1	-0.394837671
NEPRO	1.009501374
NES	-0.939441868
NET1	-1.827747734
NETO1	-0.516571897
NETO2	0.268753579
NEU1	-0.431397925
NEU2	-1.145840448
NEU3	0.445153161
NEU4	-0.495462608
NEURL1	-1.580561666
NEURL1B	0.211033726
NEURL2	0.086077478
NEURL3	-1.240458468
NEURL4	1.36286363
NEUROD1	-1.310704498
NEUROD2	0.20348153
NEUROD4	-0.510002469
NEUROD6	-0.194632262
NEUROG1	-1.470468
NEUROG2	-1.928106345
